rebalance_date,effective_date,fund_id,ticker,asset_class,sector,pre_trade_weight,weight,trade_weight_change,rebalance_turnover,estimation_end
2021-09-01,2021-09-02,equity_max_sharpe,XOM,equity,Energy,0.0,4.339622695776884e-16,4.339622695776884e-16,0.1807039709850254,2021-09-01
2021-09-01,2021-09-02,equity_min_variance,ABBV,equity,Healthcare,0.12522076169265037,0.12017519507149073,-0.005045566621159639,0.02375945715523362,2021-09-01
2021-09-01,2021-09-02,equity_min_variance,ABT,equity,Healthcare,0.0,0.0,0.0,0.02375945715523362,2021-09-01
2021-09-01,2021-09-02,equity_min_variance,ADBE,equity,Tech,1.1426958628768482e-17,0.0,-1.1426958628768482e-17,0.02375945715523362,2021-09-01
2021-09-01,2021-09-02,equity_min_variance,AEP,equity,Utilities,1.1218544712410889e-17,0.0,-1.1218544712410889e-17,0.02375945715523362,2021-09-01
2021-09-01,2021-09-02,equity_min_variance,AMD,equity,Tech,0.0,0.0,0.0,0.02375945715523362,2021-09-01
2021-09-01,2021-09-02,equity_min_variance,AMGN,equity,Healthcare,0.0,0.0,0.0,0.02375945715523362,2021-09-01
2021-09-01,2021-09-02,equity_min_variance,AMT,equity,RealEstate,2.6548148642106892e-17,3.286625569210585e-19,-2.6219486085185834e-17,0.02375945715523362,2021-09-01
2021-09-01,2021-09-02,equity_min_variance,BA,equity,Industrials,0.0,0.0,0.0,0.02375945715523362,2021-09-01
2021-09-01,2021-09-02,equity_min_variance,CAT,equity,Industrials,0.0,1.4355607736697407e-19,1.4355607736697407e-19,0.02375945715523362,2021-09-01
2021-09-01,2021-09-02,equity_min_variance,CCI,equity,RealEstate,1.6037313166991825e-18,2.0605299125615814e-17,1.9001567808916632e-17,0.02375945715523362,2021-09-01
2021-09-01,2021-09-02,equity_min_variance,CMCSA,equity,Comm,3.0631433229744585e-18,1.2939683092346317e-17,9.876539769371859e-18,0.02375945715523362,2021-09-01
2021-09-01,2021-09-02,equity_min_variance,COP,equity,Energy,0.0,0.0,0.0,0.02375945715523362,2021-09-01
2021-09-01,2021-09-02,equity_min_variance,CVX,equity,Energy,0.0,9.190009772640415e-18,9.190009772640415e-18,0.02375945715523362,2021-09-01
2021-09-01,2021-09-02,equity_min_variance,D,equity,Utilities,7.671566567234661e-18,0.0,-7.671566567234661e-18,0.02375945715523362,2021-09-01
2021-09-01,2021-09-02,equity_min_variance,DD,equity,Materials,1.884799091884252e-17,0.0,-1.884799091884252e-17,0.02375945715523362,2021-09-01
2021-09-01,2021-09-02,equity_min_variance,DIS,equity,Consumer,1.5264112594606002e-18,0.0,-1.5264112594606002e-18,0.02375945715523362,2021-09-01
2021-09-01,2021-09-02,equity_min_variance,DOW,equity,Materials,6.734992283926966e-18,0.0,-6.734992283926966e-18,0.02375945715523362,2021-09-01
2021-09-01,2021-09-02,equity_min_variance,DUK,equity,Utilities,0.0,4.199378580577746e-18,4.199378580577746e-18,0.02375945715523362,2021-09-01
2021-09-01,2021-09-02,equity_min_variance,EA,equity,Comm,0.09067781887514768,0.09307003213637548,0.0023922132612277935,0.02375945715523362,2021-09-01
2021-09-01,2021-09-02,equity_min_variance,GE,equity,Industrials,0.0,8.889712515839312e-18,8.889712515839312e-18,0.02375945715523362,2021-09-01
2021-09-01,2021-09-02,equity_min_variance,GILD,equity,Healthcare,0.11639950829336933,0.10936351543791044,-0.007035992855458889,0.02375945715523362,2021-09-01
2021-09-01,2021-09-02,equity_min_variance,GS,equity,Financials,8.882768407753235e-18,0.0,-8.882768407753235e-18,0.02375945715523362,2021-09-01
2021-09-01,2021-09-02,equity_min_variance,INTC,equity,Tech,0.0,0.0,0.0,0.02375945715523362,2021-09-01
2021-09-01,2021-09-02,equity_min_variance,KO,equity,Consumer,0.011557765331909243,0.015227030218054799,0.0036692648861455564,0.02375945715523362,2021-09-01
2021-09-01,2021-09-02,equity_min_variance,MMM,equity,Industrials,0.09552002594595499,0.09840167125529724,0.0028816453093422484,0.02375945715523362,2021-09-01
2021-09-01,2021-09-02,equity_min_variance,MRK,equity,Healthcare,0.08598086331420755,0.09129384964642372,0.005312986332216163,0.02375945715523362,2021-09-01
2021-09-01,2021-09-02,equity_min_variance,MS,equity,Financials,1.4220351630137758e-17,0.0,-1.4220351630137758e-17,0.02375945715523362,2021-09-01
2021-09-01,2021-09-02,equity_min_variance,NEE,equity,Utilities,4.275373116008783e-18,0.0,-4.275373116008783e-18,0.02375945715523362,2021-09-01
2021-09-01,2021-09-02,equity_min_variance,NEM,equity,Materials,0.09959294620889689,0.10511747776147369,0.005524531552576803,0.02375945715523362,2021-09-01
2021-09-01,2021-09-02,equity_min_variance,NKE,equity,Consumer,0.0,8.973154356015905e-18,8.973154356015905e-18,0.02375945715523362,2021-09-01
2021-09-01,2021-09-02,equity_min_variance,NUE,equity,Materials,0.0,0.0,0.0,0.02375945715523362,2021-09-01
2021-09-01,2021-09-02,equity_min_variance,NVDA,equity,Tech,2.7183688700503357e-17,0.0,-2.7183688700503357e-17,0.02375945715523362,2021-09-01
2021-09-01,2021-09-02,equity_min_variance,O,equity,RealEstate,0.0,2.6461548040878258e-18,2.6461548040878258e-18,0.02375945715523362,2021-09-01
2021-09-01,2021-09-02,equity_min_variance,OXY,equity,Energy,0.0,0.0,0.0,0.02375945715523362,2021-09-01
2021-09-01,2021-09-02,equity_min_variance,PLD,equity,RealEstate,3.0830296546897236e-18,1.1989860206386199e-18,-1.8840436340511037e-18,0.02375945715523362,2021-09-01
2021-09-01,2021-09-02,equity_min_variance,PSA,equity,RealEstate,0.10906968184260107,0.10660565422154145,-0.002464027621059628,0.02375945715523362,2021-09-01
2021-09-01,2021-09-02,equity_min_variance,QCOM,equity,Tech,2.2563500540140065e-17,0.0,-2.2563500540140065e-17,0.02375945715523362,2021-09-01
2021-09-01,2021-09-02,equity_min_variance,SBUX,equity,Consumer,0.0,1.619027441221854e-17,1.619027441221854e-17,0.02375945715523362,2021-09-01
2021-09-01,2021-09-02,equity_min_variance,SHW,equity,Materials,0.0,4.96433929972529e-18,4.96433929972529e-18,0.02375945715523362,2021-09-01
2021-09-01,2021-09-02,equity_min_variance,SLB,equity,Energy,0.0,0.0,0.0,0.02375945715523362,2021-09-01
2021-09-01,2021-09-02,equity_min_variance,SO,equity,Utilities,0.0,0.0,0.0,0.02375945715523362,2021-09-01
2021-09-01,2021-09-02,equity_min_variance,T,equity,Comm,0.0,1.3849440807509623e-17,1.3849440807509623e-17,0.02375945715523362,2021-09-01
2021-09-01,2021-09-02,equity_min_variance,TMUS,equity,Comm,1.9300600405264765e-18,2.6817750777342547e-18,7.517150372077782e-19,0.02375945715523362,2021-09-01
2021-09-01,2021-09-02,equity_min_variance,TTWO,equity,Comm,0.029747419504779073,0.03372623531850412,0.003978815813725046,0.02375945715523362,2021-09-01
2021-09-01,2021-09-02,equity_min_variance,UPS,equity,Industrials,0.012334970719504245,0.011704273310680286,-0.0006306974088239586,0.02375945715523362,2021-09-01
2021-09-01,2021-09-02,equity_min_variance,USB,equity,Financials,9.799175828461457e-18,1.2002638493970732e-17,2.2034626655092746e-18,0.02375945715523362,2021-09-01
2021-09-01,2021-09-02,equity_min_variance,V,equity,Financials,0.0,5.750224326538649e-18,5.750224326538649e-18,0.02375945715523362,2021-09-01
2021-09-01,2021-09-02,equity_min_variance,WFC,equity,Financials,0.0,6.074185745951014e-18,6.074185745951014e-18,0.02375945715523362,2021-09-01
2021-09-01,2021-09-02,equity_min_variance,WMT,equity,Consumer,0.22389823827097918,0.215315065622248,-0.00858317264873118,0.02375945715523362,2021-09-01
2021-09-01,2021-09-02,equity_min_variance,XOM,equity,Energy,0.0,5.423400347809656e-17,5.423400347809656e-17,0.02375945715523362,2021-09-01
2021-09-01,2021-09-02,equity_risk_parity,ABBV,equity,Healthcare,0.025772732347422084,0.026867016074242227,0.0010942837268201437,0.01927242651803483,2021-09-01
2021-09-01,2021-09-02,equity_risk_parity,ABT,equity,Healthcare,0.02376916175133199,0.022991037395207636,-0.0007781243561243538,0.01927242651803483,2021-09-01
2021-09-01,2021-09-02,equity_risk_parity,ADBE,equity,Tech,0.020373242968210695,0.01922546379985028,-0.001147779168360414,0.01927242651803483,2021-09-01
2021-09-01,2021-09-02,equity_risk_parity,AEP,equity,Utilities,0.025202131288345253,0.024821274737264306,-0.0003808565510809471,0.01927242651803483,2021-09-01
2021-09-01,2021-09-02,equity_risk_parity,AMD,equity,Tech,0.017149212318457237,0.017156823163265177,7.6108448079405255e-06,0.01927242651803483,2021-09-01
2021-09-01,2021-09-02,equity_risk_parity,AMGN,equity,Healthcare,0.02214869649328176,0.023765327557112862,0.0016166310638311004,0.01927242651803483,2021-09-01
2021-09-01,2021-09-02,equity_risk_parity,AMT,equity,RealEstate,0.019898842302172953,0.019295980445177677,-0.0006028618569952765,0.01927242651803483,2021-09-01
2021-09-01,2021-09-02,equity_risk_parity,BA,equity,Industrials,0.010563599276519895,0.011057638017181817,0.0004940387406619211,0.01927242651803483,2021-09-01
2021-09-01,2021-09-02,equity_risk_parity,CAT,equity,Industrials,0.01846166111254826,0.018383361949165844,-7.829916338241566e-05,0.01927242651803483,2021-09-01
2021-09-01,2021-09-02,equity_risk_parity,CCI,equity,RealEstate,0.0205315738944408,0.020393681792699254,-0.0001378921017415463,0.01927242651803483,2021-09-01
2021-09-01,2021-09-02,equity_risk_parity,CMCSA,equity,Comm,0.021395816322965524,0.020778278183485592,-0.0006175381394799319,0.01927242651803483,2021-09-01
2021-09-01,2021-09-02,equity_risk_parity,COP,equity,Energy,0.012185456729834883,0.012490302141556536,0.00030484541172165307,0.01927242651803483,2021-09-01
2021-09-01,2021-09-02,equity_risk_parity,CVX,equity,Energy,0.01285736364842012,0.013636687370715163,0.0007793237222950434,0.01927242651803483,2021-09-01
2021-09-01,2021-09-02,equity_risk_parity,D,equity,Utilities,0.02063677119123786,0.02005086642926155,-0.0005859047619763101,0.01927242651803483,2021-09-01
2021-09-01,2021-09-02,equity_risk_parity,DD,equity,Materials,0.015358305280331472,0.015833014026631925,0.00047470874630045276,0.01927242651803483,2021-09-01
2021-09-01,2021-09-02,equity_risk_parity,DIS,equity,Consumer,0.01882280686551936,0.018270767373164312,-0.0005520394923550463,0.01927242651803483,2021-09-01
2021-09-01,2021-09-02,equity_risk_parity,DOW,equity,Materials,0.013810042436354702,0.013556076834922211,-0.0002539656014324907,0.01927242651803483,2021-09-01
2021-09-01,2021-09-02,equity_risk_parity,DUK,equity,Utilities,0.019995114028570304,0.020186282941653,0.00019116891308269476,0.01927242651803483,2021-09-01
2021-09-01,2021-09-02,equity_risk_parity,EA,equity,Comm,0.03236829489711065,0.03234248185058916,-2.581304652148758e-05,0.01927242651803483,2021-09-01
2021-09-01,2021-09-02,equity_risk_parity,GE,equity,Industrials,0.015080688103802586,0.014852609759850095,-0.0002280783439524911,0.01927242651803483,2021-09-01
2021-09-01,2021-09-02,equity_risk_parity,GILD,equity,Healthcare,0.0369215601141811,0.035513843539488714,-0.0014077165746923873,0.01927242651803483,2021-09-01
2021-09-01,2021-09-02,equity_risk_parity,GS,equity,Financials,0.01633215229420206,0.015070860802772479,-0.0012612914914295822,0.01927242651803483,2021-09-01
2021-09-01,2021-09-02,equity_risk_parity,INTC,equity,Tech,0.016371471021741673,0.01651712223918112,0.0001456512174394485,0.01927242651803483,2021-09-01
2021-09-01,2021-09-02,equity_risk_parity,KO,equity,Consumer,0.02260243909867785,0.023032638820134104,0.000430199721456255,0.01927242651803483,2021-09-01
2021-09-01,2021-09-02,equity_risk_parity,MMM,equity,Industrials,0.022664868275032644,0.023273223195160897,0.0006083549201282533,0.01927242651803483,2021-09-01
2021-09-01,2021-09-02,equity_risk_parity,MRK,equity,Healthcare,0.027482131371604105,0.027919451774426278,0.0004373204028221729,0.01927242651803483,2021-09-01
2021-09-01,2021-09-02,equity_risk_parity,MS,equity,Financials,0.014231448221172975,0.013325351879746672,-0.0009060963414263025,0.01927242651803483,2021-09-01
2021-09-01,2021-09-02,equity_risk_parity,NEE,equity,Utilities,0.02120483690129999,0.019869783012379235,-0.0013350538889207557,0.01927242651803483,2021-09-01
2021-09-01,2021-09-02,equity_risk_parity,NEM,equity,Materials,0.03365915769510999,0.036119083211896656,0.0024599255167866638,0.01927242651803483,2021-09-01
2021-09-01,2021-09-02,equity_risk_parity,NKE,equity,Consumer,0.019603260836984788,0.020350738415256368,0.0007474775782715798,0.01927242651803483,2021-09-01
2021-09-01,2021-09-02,equity_risk_parity,NUE,equity,Materials,0.017866022799141824,0.015848953816791047,-0.0020170689823507774,0.01927242651803483,2021-09-01
2021-09-01,2021-09-02,equity_risk_parity,NVDA,equity,Tech,0.017016638035308666,0.015182336392146698,-0.0018343016431619681,0.01927242651803483,2021-09-01
2021-09-01,2021-09-02,equity_risk_parity,O,equity,RealEstate,0.01656686933200259,0.016223339613211644,-0.00034352971879094557,0.01927242651803483,2021-09-01
2021-09-01,2021-09-02,equity_risk_parity,OXY,equity,Energy,0.009440566373070393,0.00979879647690363,0.00035823010383323646,0.01927242651803483,2021-09-01
2021-09-01,2021-09-02,equity_risk_parity,PLD,equity,RealEstate,0.01838470796615259,0.017438777618384853,-0.0009459303477677358,0.01927242651803483,2021-09-01
2021-09-01,2021-09-02,equity_risk_parity,PSA,equity,RealEstate,0.027986150908054615,0.02690353798668119,-0.0010826129213734256,0.01927242651803483,2021-09-01
2021-09-01,2021-09-02,equity_risk_parity,QCOM,equity,Tech,0.016370413250576053,0.01680470359411512,0.0004342903435390656,0.01927242651803483,2021-09-01
2021-09-01,2021-09-02,equity_risk_parity,SBUX,equity,Consumer,0.016700815415218687,0.017328872600112257,0.0006280571848935705,0.01927242651803483,2021-09-01
2021-09-01,2021-09-02,equity_risk_parity,SHW,equity,Materials,0.020996606399167773,0.020292450446889872,-0.0007041559522779003,0.01927242651803483,2021-09-01
2021-09-01,2021-09-02,equity_risk_parity,SLB,equity,Energy,0.011829175417596524,0.012135679636304368,0.00030650421870784435,0.01927242651803483,2021-09-01
2021-09-01,2021-09-02,equity_risk_parity,SO,equity,Utilities,0.018836000951000614,0.018302782990645656,-0.0005332179603549578,0.01927242651803483,2021-09-01
2021-09-01,2021-09-02,equity_risk_parity,T,equity,Comm,0.02149663137280588,0.02253480720557821,0.0010381758327723326,0.01927242651803483,2021-09-01
2021-09-01,2021-09-02,equity_risk_parity,TMUS,equity,Comm,0.021058635974259936,0.022474421350902156,0.0014157853766422202,0.01927242651803483,2021-09-01
2021-09-01,2021-09-02,equity_risk_parity,TTWO,equity,Comm,0.02824392261843649,0.030783695466461654,0.002539772848025163,0.01927242651803483,2021-09-01
2021-09-01,2021-09-02,equity_risk_parity,UPS,equity,Industrials,0.0242426754685483,0.02388915738988225,-0.00035351807866604995,0.01927242651803483,2021-09-01
2021-09-01,2021-09-02,equity_risk_parity,USB,equity,Financials,0.014356044476800637,0.014283589424248599,-7.245505255203816e-05,0.01927242651803483,2021-09-01
2021-09-01,2021-09-02,equity_risk_parity,V,equity,Financials,0.01650195799986991,0.01746360141920923,0.0009616434193393184,0.01927242651803483,2021-09-01
2021-09-01,2021-09-02,equity_risk_parity,WFC,equity,Financials,0.012536413258546616,0.013330434432955158,0.0007940211744085421,0.01927242651803483,2021-09-01
2021-09-01,2021-09-02,equity_risk_parity,WMT,equity,Consumer,0.036879412930839926,0.03579308794997262,-0.0010863249808673037,0.01927242651803483,2021-09-01
2021-09-01,2021-09-02,equity_risk_parity,XOM,equity,Energy,0.015235499965716314,0.01623990545516451,0.0010044054894481954,0.01927242651803483,2021-09-01
2021-10-01,2021-10-02,crypto_equal_weight,ADA-USD,crypto,,0.09118255589250066,0.1,0.00881744410749935,0.03606221839986461,2021-10-01
2021-10-01,2021-10-02,crypto_equal_weight,BCH-USD,crypto,,0.0958867989375736,0.1,0.004113201062426408,0.03606221839986461,2021-10-01
2021-10-01,2021-10-02,crypto_equal_weight,BTC-USD,crypto,,0.1141882033784326,0.1,-0.014188203378432601,0.03606221839986461,2021-10-01
2021-10-01,2021-10-02,crypto_equal_weight,EOS-USD,crypto,,0.09333047900208512,0.1,0.006669520997914888,0.03606221839986461,2021-10-01
2021-10-01,2021-10-02,crypto_equal_weight,ETC-USD,crypto,,0.08727498411568292,0.1,0.012725015884317084,0.03606221839986461,2021-10-01
2021-10-01,2021-10-02,crypto_equal_weight,ETH-USD,crypto,,0.0999809895061058,0.1,1.9010493894203173e-05,0.03606221839986461,2021-10-01
2021-10-01,2021-10-02,crypto_equal_weight,LTC-USD,crypto,,0.10641513458751597,0.1,-0.006415134587515969,0.03606221839986461,2021-10-01
2021-10-01,2021-10-02,crypto_equal_weight,TRX-USD,crypto,,0.115458880433916,0.1,-0.015458880433915995,0.03606221839986461,2021-10-01
2021-10-01,2021-10-02,crypto_equal_weight,XLM-USD,crypto,,0.09840936878117079,0.1,0.0015906312188292138,0.03606221839986461,2021-10-01
2021-10-01,2021-10-02,crypto_equal_weight,XRP-USD,crypto,,0.0978726053650165,0.1,0.002127394634983501,0.03606221839986461,2021-10-01
2021-10-01,2021-10-02,crypto_max_sharpe,ADA-USD,crypto,,0.5736258870017534,0.5969435758195121,0.02331768881775864,0.02331768881775917,2021-10-01
2021-10-01,2021-10-02,crypto_max_sharpe,BCH-USD,crypto,,0.0,2.4817536371275247e-16,2.4817536371275247e-16,0.02331768881775917,2021-10-01
2021-10-01,2021-10-02,crypto_max_sharpe,BTC-USD,crypto,,5.438818649501334e-16,3.146625288066538e-16,-2.292193361434796e-16,0.02331768881775917,2021-10-01
2021-10-01,2021-10-02,crypto_max_sharpe,EOS-USD,crypto,,0.0,9.620059460206259e-17,9.620059460206259e-17,0.02331768881775917,2021-10-01
2021-10-01,2021-10-02,crypto_max_sharpe,ETC-USD,crypto,,0.006560835673690145,4.765642701519835e-16,-0.006560835673689668,0.02331768881775917,2021-10-01
2021-10-01,2021-10-02,crypto_max_sharpe,ETH-USD,crypto,,0.41981327732455503,0.40305642418048654,-0.016756853144068495,0.02331768881775917,2021-10-01
2021-10-01,2021-10-02,crypto_max_sharpe,LTC-USD,crypto,,0.0,0.0,0.0,0.02331768881775917,2021-10-01
2021-10-01,2021-10-02,crypto_max_sharpe,TRX-USD,crypto,,2.35531546454955e-16,1.146252360218154e-16,-1.209063104331396e-16,0.02331768881775917,2021-10-01
2021-10-01,2021-10-02,crypto_max_sharpe,XLM-USD,crypto,,0.0,1.1766272395661234e-16,1.1766272395661234e-16,0.02331768881775917,2021-10-01
2021-10-01,2021-10-02,crypto_max_sharpe,XRP-USD,crypto,,7.115179430649262e-16,0.0,-7.115179430649262e-16,0.02331768881775917,2021-10-01
2021-10-01,2021-10-02,crypto_min_variance,ADA-USD,crypto,,3.6185789745712415e-17,0.0,-3.6185789745712415e-17,0.012174585807957456,2021-10-01
2021-10-01,2021-10-02,crypto_min_variance,BCH-USD,crypto,,0.0,0.0,0.0,0.012174585807957456,2021-10-01
2021-10-01,2021-10-02,crypto_min_variance,BTC-USD,crypto,,0.9738518949063828,0.9860264807143402,0.012174585807957383,0.012174585807957456,2021-10-01
2021-10-01,2021-10-02,crypto_min_variance,EOS-USD,crypto,,2.7184670551308e-17,0.0,-2.7184670551308e-17,0.012174585807957456,2021-10-01
2021-10-01,2021-10-02,crypto_min_variance,ETC-USD,crypto,,0.0,0.0,0.0,0.012174585807957456,2021-10-01
2021-10-01,2021-10-02,crypto_min_variance,ETH-USD,crypto,,3.978736545159473e-17,0.0,-3.978736545159473e-17,0.012174585807957456,2021-10-01
2021-10-01,2021-10-02,crypto_min_variance,LTC-USD,crypto,,0.0,4.066020197638698e-17,4.066020197638698e-17,0.012174585807957456,2021-10-01
2021-10-01,2021-10-02,crypto_min_variance,TRX-USD,crypto,,0.016608594127867592,0.00687909804866791,-0.009729496079199682,0.012174585807957456,2021-10-01
2021-10-01,2021-10-02,crypto_min_variance,XLM-USD,crypto,,2.402481073182613e-18,0.0,-2.402481073182613e-18,0.012174585807957456,2021-10-01
2021-10-01,2021-10-02,crypto_min_variance,XRP-USD,crypto,,0.009539510965749584,0.007094421236991881,-0.0024450897287577027,0.012174585807957456,2021-10-01
2021-10-01,2021-10-02,crypto_risk_parity,ADA-USD,crypto,,0.08793624832708095,0.09832679592498704,0.010390547597906086,0.041096640868811506,2021-10-01
2021-10-01,2021-10-02,crypto_risk_parity,BCH-USD,crypto,,0.08292561809622993,0.08823431935082066,0.0053087012545907225,0.041096640868811506,2021-10-01
2021-10-01,2021-10-02,crypto_risk_parity,BTC-USD,crypto,,0.17147939950644592,0.1508755099136217,-0.02060388959282422,0.041096640868811506,2021-10-01
2021-10-01,2021-10-02,crypto_risk_parity,EOS-USD,crypto,,0.07824596649167768,0.08466786188718395,0.0064218953955062635,0.041096640868811506,2021-10-01
2021-10-01,2021-10-02,crypto_risk_parity,ETC-USD,crypto,,0.07609373108366536,0.08839404084130492,0.012300309757639558,0.041096640868811506,2021-10-01
2021-10-01,2021-10-02,crypto_risk_parity,ETH-USD,crypto,,0.1062391320432203,0.107276537339445,0.0010374052962247027,0.041096640868811506,2021-10-01
2021-10-01,2021-10-02,crypto_risk_parity,LTC-USD,crypto,,0.10514282774168277,0.09961497895546918,-0.005527848786213582,0.041096640868811506,2021-10-01
2021-10-01,2021-10-02,crypto_risk_parity,TRX-USD,crypto,,0.11570288632567052,0.10073798383589687,-0.014964902489773654,0.041096640868811506,2021-10-01
2021-10-01,2021-10-02,crypto_risk_parity,XLM-USD,crypto,,0.08825403078185742,0.09082204126239264,0.0025680104805352183,0.041096640868811506,2021-10-01
2021-10-01,2021-10-02,crypto_risk_parity,XRP-USD,crypto,,0.08798015960246916,0.09104993068887816,0.003069771086409004,0.041096640868811506,2021-10-01
2021-10-01,2021-10-04,combined_equal_weight,ABBV,equity,Healthcare,0.017244570247416633,0.016666666666666666,-0.0005779035807499666,0.03820083144967931,2021-10-01
2021-10-01,2021-10-04,combined_equal_weight,ABT,equity,Healthcare,0.01632775208872803,0.016666666666666666,0.0003389145779386371,0.03820083144967931,2021-10-01
2021-10-01,2021-10-04,combined_equal_weight,ADA-USD,crypto,,0.014360188356429777,0.016666666666666666,0.002306478310236889,0.03820083144967931,2021-10-01
2021-10-01,2021-10-04,combined_equal_weight,ADBE,equity,Tech,0.015390692406660753,0.016666666666666666,0.0012759742600059135,0.03820083144967931,2021-10-01
2021-10-01,2021-10-04,combined_equal_weight,AEP,equity,Utilities,0.01595880146666018,0.016666666666666666,0.0007078652000064856,0.03820083144967931,2021-10-01
2021-10-01,2021-10-04,combined_equal_weight,AMD,equity,Tech,0.016530653095231784,0.016666666666666666,0.00013601357143488285,0.03820083144967931,2021-10-01
2021-10-01,2021-10-04,combined_equal_weight,AMGN,equity,Healthcare,0.01699794963217143,0.016666666666666666,-0.00033128296550476513,0.03820083144967931,2021-10-01
2021-10-01,2021-10-04,combined_equal_weight,AMT,equity,RealEstate,0.015954040984232597,0.016666666666666666,0.000712625682434069,0.03820083144967931,2021-10-01
2021-10-01,2021-10-04,combined_equal_weight,BA,equity,Industrials,0.01838841157681165,0.016666666666666666,-0.0017217449101449844,0.03820083144967931,2021-10-01
2021-10-01,2021-10-04,combined_equal_weight,BCH-USD,crypto,,0.01347263872815646,0.016666666666666666,0.0031940279385102056,0.03820083144967931,2021-10-01
2021-10-01,2021-10-04,combined_equal_weight,BTC-USD,crypto,,0.01605459284629132,0.016666666666666666,0.0006120738203753452,0.03820083144967931,2021-10-01
2021-10-01,2021-10-04,combined_equal_weight,CAT,equity,Industrials,0.01658407193684626,0.016666666666666666,8.25947298204073e-05,0.03820083144967931,2021-10-01
2021-10-01,2021-10-04,combined_equal_weight,CCI,equity,RealEstate,0.015621606000537832,0.016666666666666666,0.0010450606661288348,0.03820083144967931,2021-10-01
2021-10-01,2021-10-04,combined_equal_weight,CMCSA,equity,Comm,0.016606486997173577,0.016666666666666666,6.017966949308992e-05,0.03820083144967931,2021-10-01
2021-10-01,2021-10-04,combined_equal_weight,COP,equity,Energy,0.02276455221597479,0.016666666666666666,-0.006097885549308124,0.03820083144967931,2021-10-01
2021-10-01,2021-10-04,combined_equal_weight,CVX,equity,Energy,0.0193456432820401,0.016666666666666666,-0.0026789766153734323,0.03820083144967931,2021-10-01
2021-10-01,2021-10-04,combined_equal_weight,D,equity,Utilities,0.01637458785056248,0.016666666666666666,0.0002920788161041854,0.03820083144967931,2021-10-01
2021-10-01,2021-10-04,combined_equal_weight,DD,equity,Materials,0.01670571661678882,0.016666666666666666,-3.90499501221539e-05,0.03820083144967931,2021-10-01
2021-10-01,2021-10-04,combined_equal_weight,DIS,equity,Consumer,0.017024716275668515,0.016666666666666666,-0.0003580496090018481,0.03820083144967931,2021-10-01
2021-10-01,2021-10-04,combined_equal_weight,DOW,equity,Materials,0.016623514126050277,0.016666666666666666,4.315254061638962e-05,0.03820083144967931,2021-10-01
2021-10-01,2021-10-04,combined_equal_weight,DUK,equity,Utilities,0.0164662175480436,0.016666666666666666,0.00020044911862306808,0.03820083144967931,2021-10-01
2021-10-01,2021-10-04,combined_equal_weight,EA,equity,Comm,0.017403050122293675,0.016666666666666666,-0.0007363834556270085,0.03820083144967931,2021-10-01
2021-10-01,2021-10-04,combined_equal_weight,EOS-USD,crypto,,0.013220345126288115,0.016666666666666666,0.0034463215403785514,0.03820083144967931,2021-10-01
2021-10-01,2021-10-04,combined_equal_weight,ETC-USD,crypto,,0.012742074786589836,0.016666666666666666,0.003924591880076831,0.03820083144967931,2021-10-01
2021-10-01,2021-10-04,combined_equal_weight,ETH-USD,crypto,,0.014130815265106896,0.016666666666666666,0.0025358514015597702,0.03820083144967931,2021-10-01
2021-10-01,2021-10-04,combined_equal_weight,GE,equity,Industrials,0.018131148868404626,0.016666666666666666,-0.0014644822017379593,0.03820083144967931,2021-10-01
2021-10-01,2021-10-04,combined_equal_weight,GILD,equity,Healthcare,0.017100545803305993,0.016666666666666666,-0.00043387913663932645,0.03820083144967931,2021-10-01
2021-10-01,2021-10-04,combined_equal_weight,GS,equity,Financials,0.016303140942711878,0.016666666666666666,0.00036352572395478844,0.03820083144967931,2021-10-01
2021-10-01,2021-10-04,combined_equal_weight,INTC,equity,Tech,0.017810084860875722,0.016666666666666666,-0.0011434181942090553,0.03820083144967931,2021-10-01
2021-10-01,2021-10-04,combined_equal_weight,KO,equity,Consumer,0.01672360733698048,0.016666666666666666,-5.694067031381325e-05,0.03820083144967931,2021-10-01
2021-10-01,2021-10-04,combined_equal_weight,LTC-USD,crypto,,0.015533816953433088,0.016666666666666666,0.0011328497132335781,0.03820083144967931,2021-10-01
2021-10-01,2021-10-04,combined_equal_weight,MMM,equity,Industrials,0.016209605225234635,0.016666666666666666,0.0004570614414320315,0.03820083144967931,2021-10-01
2021-10-01,2021-10-04,combined_equal_weight,MRK,equity,Healthcare,0.01913327748608504,0.016666666666666666,-0.0024666108194183745,0.03820083144967931,2021-10-01
2021-10-01,2021-10-04,combined_equal_weight,MS,equity,Financials,0.016852322046465508,0.016666666666666666,-0.00018565537979884153,0.03820083144967931,2021-10-01
2021-10-01,2021-10-04,combined_equal_weight,NEE,equity,Utilities,0.016472465304646307,0.016666666666666666,0.00019420136202035962,0.03820083144967931,2021-10-01
2021-10-01,2021-10-04,combined_equal_weight,NEM,equity,Materials,0.01657911227379216,0.016666666666666666,8.755439287450734e-05,0.03820083144967931,2021-10-01
2021-10-01,2021-10-04,combined_equal_weight,NKE,equity,Consumer,0.01585993966645223,0.016666666666666666,0.0008067270002144362,0.03820083144967931,2021-10-01
2021-10-01,2021-10-04,combined_equal_weight,NUE,equity,Materials,0.014965304784293969,0.016666666666666666,0.0017013618823726977,0.03820083144967931,2021-10-01
