date,asset_family,method,covariance_estimator,daily_return,growth_of_1,drawdown
2021-07-13,combined,max_sharpe,sample,-0.017613852915184535,1.4919205753710645,-0.25049855815658095
2021-07-13,combined,min_variance,ledoit_wolf,0.0014457783575730445,1.094282905111144,-0.007175652186538484
2021-07-13,combined,min_variance,sample,0.0014922161025422835,1.0948747133383367,-0.007395688867997685
2021-07-13,crypto,max_sharpe,ledoit_wolf,-0.04196304960056832,2.2946539754719684,-0.4520535148347036
2021-07-13,crypto,max_sharpe,sample,-0.041858984120099835,2.0862904510392557,-0.45218542181801313
2021-07-13,crypto,min_variance,ledoit_wolf,-0.014134004151352011,1.6847072897548847,-0.4519558123996512
2021-07-13,crypto,min_variance,sample,-0.013747109758013165,1.4258303694129015,-0.46759203302642816
2021-07-13,equity,max_sharpe,ledoit_wolf,-0.00952065313514354,1.0895886478147574,-0.016897399638017063
2021-07-13,equity,max_sharpe,sample,-0.009639839381667407,1.079718921184939,-0.019005241144068652
2021-07-13,equity,min_variance,ledoit_wolf,0.0014872825252108374,1.0954914360086319,-0.007884661881743193
2021-07-13,equity,min_variance,sample,0.001492216077775983,1.094874737617675,-0.007395688807887657
2021-07-14,combined,max_sharpe,ledoit_wolf,-0.004893105947554575,1.4669085483285484,-0.25680077568721904
2021-07-14,combined,max_sharpe,sample,-0.005090756719863539,1.4843255706764915,-0.25431408765819274
2021-07-14,combined,min_variance,ledoit_wolf,0.004294076765103252,1.0989818399084315,-0.002912388222763851
2021-07-14,combined,min_variance,sample,0.004556988203002834,1.0998640444907857,-0.0028724027319194656
2021-07-14,crypto,max_sharpe,ledoit_wolf,0.007972550319236618,2.312948219756655,-0.4476849839094744
2021-07-14,crypto,max_sharpe,sample,0.007953618312450237,2.1028840089757317,-0.4478283137571576
2021-07-14,crypto,min_variance,ledoit_wolf,0.0037597900075461233,1.6910414353885452,-0.4498952813394177
2021-07-14,crypto,min_variance,sample,0.0036620034535396954,1.4310517651498533,-0.4656423532126789
2021-07-14,equity,max_sharpe,ledoit_wolf,-0.006932212202853774,1.082035388094285,-0.023712475480903716
2021-07-14,equity,max_sharpe,sample,-0.007244906552295949,1.0718964584982082,-0.02611245650027194
2021-07-14,equity,min_variance,ledoit_wolf,0.004435384959374896,1.1003503622470285,-0.003484248433088255
2021-07-14,equity,min_variance,sample,0.004556988188530883,1.0998640688649195,-0.002872402685900499
2021-07-15,combined,max_sharpe,ledoit_wolf,-0.024715022983163294,1.4306538698424096,-0.2751689615971785
2021-07-15,combined,max_sharpe,sample,-0.02441222340738632,1.4480898832358406,-0.2725179387420218
2021-07-15,combined,min_variance,ledoit_wolf,0.00032825478224473225,1.0993425859529815,-0.0025850894458810947
2021-07-15,combined,min_variance,sample,0.0003123538849105463,1.1002075912979559,-0.0025609460531611505
2021-07-15,crypto,max_sharpe,ledoit_wolf,-0.03675847194738318,2.22792777750498,-0.4679872399345565
2021-07-15,crypto,max_sharpe,sample,-0.03646629317711278,2.0261996241869604,-0.4679639683517899
2021-07-15,crypto,min_variance,ledoit_wolf,-0.03209700003128606,1.6367640783839732,-0.46755199251147694
2021-07-15,crypto,min_variance,sample,-0.03185577701775265,1.3854644992183782,-0.4826647312564668
2021-07-15,equity,max_sharpe,ledoit_wolf,-0.016100476826311588,1.064614102403024,-0.039431170145240446
2021-07-15,equity,max_sharpe,sample,-0.016453576269625517,1.0542599283651666,-0.042136389475282976
2021-07-15,equity,min_variance,ledoit_wolf,0.00032247213999444125,1.100705194583086,-0.003162899866142377
2021-07-15,equity,min_variance,sample,0.00031235388709523854,1.100207615682106,-0.0025609460049494936
2021-07-16,combined,max_sharpe,ledoit_wolf,-0.028248344070662193,1.3902402670810767,-0.29564423816307683
2021-07-16,combined,max_sharpe,sample,-0.02828993234254748,1.4071235184131712,-0.29309835703542697
2021-07-16,combined,min_variance,ledoit_wolf,-0.0028481942971861412,1.0962114446690163,-0.005425920906049764
2021-07-16,combined,min_variance,sample,-0.0029940947502084276,1.0969134655247113,-0.005547373088236163
2021-07-16,crypto,max_sharpe,ledoit_wolf,-0.03291401396711905,2.154597731518449,-0.48549791535003606
2021-07-16,crypto,max_sharpe,sample,-0.032838692677786906,1.9596618774244374,-0.4854353360885948
2021-07-16,crypto,min_variance,ledoit_wolf,-0.012673919001214418,1.6160198630304374,-0.47430019543074453
2021-07-16,crypto,min_variance,sample,-0.011392393855312407,1.3696807419707293,-0.488558418393237
2021-07-16,equity,max_sharpe,ledoit_wolf,-0.025990445950449487,1.036944307116432,-0.06439678239926705
2021-07-16,equity,max_sharpe,sample,-0.026502130086955504,1.0263197945981686,-0.06752181548696978
2021-07-16,equity,min_variance,ledoit_wolf,-0.0028727931086792494,1.0975430962854003,-0.006026606617882679
2021-07-16,equity,min_variance,sample,-0.002994094774755748,1.0969134898088455,-0.005547373064653471
2021-07-17,crypto,max_sharpe,ledoit_wolf,0.0029311374163621833,2.1609131535465114,-0.48398983903892223
2021-07-17,crypto,max_sharpe,sample,0.0028700590035978454,1.9652862226397472,-0.48395850514200245
2021-07-17,crypto,min_variance,ledoit_wolf,0.0030234986665170806,1.6209058969313752,-0.472710742772641
2021-07-17,crypto,min_variance,sample,0.003256384311612968,1.3741409488508012,-0.48689296805058624
2021-07-18,crypto,max_sharpe,ledoit_wolf,0.006329710433404858,2.1745911080801963,-0.480723644139344
2021-07-18,crypto,max_sharpe,sample,0.006274348889889113,1.9776171140690812,-0.48072068076160346
2021-07-18,crypto,min_variance,ledoit_wolf,0.00809376197791733,1.6340251234497403,-0.4684429890311299
2021-07-18,crypto,min_variance,sample,0.008349381202652459,1.385614175458931,-0.48260884184307906
2021-07-19,combined,max_sharpe,ledoit_wolf,-0.004742430875202099,1.3836471487145223,-0.29898459667513877
2021-07-19,combined,max_sharpe,sample,-0.0039017237582927595,1.401633311150526,-0.2958564919705581
2021-07-19,combined,min_variance,ledoit_wolf,-0.010783561517026388,1.0843903811197595,-0.016150971671199388
2021-07-19,combined,min_variance,sample,-0.010642729985491711,1.0852393116936818,-0.016131063879820995
2021-07-19,crypto,max_sharpe,ledoit_wolf,-0.04505801749768226,2.0766083438820147,-0.504121207267846
2021-07-19,crypto,max_sharpe,sample,-0.045576136213380275,1.8874849671003568,-0.504387425748004
2021-07-19,crypto,min_variance,ledoit_wolf,-0.03239939033881468,1.5810837056516622,-0.48566511211684404
2021-07-19,crypto,min_variance,sample,-0.031215074574285896,1.342362125640793,-0.4987592454290234
2021-07-19,equity,max_sharpe,ledoit_wolf,0.006238283371023335,1.0434130595441937,-0.05856022440503239
2021-07-19,equity,max_sharpe,sample,0.007131975848245766,1.0336394825858193,-0.060871403596006846
2021-07-19,equity,min_variance,ledoit_wolf,-0.010714397424787475,1.0857835833609666,-0.01667643258424345
2021-07-19,equity,min_variance,sample,-0.010642729995778314,1.085239335708083,-0.01613106386671892
2021-07-20,combined,max_sharpe,ledoit_wolf,-0.01884480030385214,1.3575725945060027,-0.31219509196072015
2021-07-20,combined,max_sharpe,sample,-0.018399046501901196,1.3758445946800537,-0.30881206111880355
2021-07-20,combined,min_variance,ledoit_wolf,0.004576242839528835,1.0893528148366127,-0.011648639600132293
2021-07-20,combined,min_variance,sample,0.004867320067539114,1.0905215187735708,-0.011342258863214827
2021-07-20,crypto,max_sharpe,ledoit_wolf,-0.04371965529543306,1.9858197429038729,-0.5258008571544114
2021-07-20,crypto,max_sharpe,sample,-0.043758553907226806,1.8048913544184155,-0.5260747152955094
2021-07-20,crypto,min_variance,ledoit_wolf,-0.03458743774325559,1.5263980714155596,-0.503454638030687
2021-07-20,crypto,min_variance,sample,-0.033188837274278606,1.297810687489746,-0.5153948432677162
2021-07-20,equity,max_sharpe,ledoit_wolf,-0.0008496516402000154,1.0425265219267459,-0.0593601202545162
2021-07-20,equity,max_sharpe,sample,-0.001011445487755923,1.0325940125951916,-0.06182128097726214
2021-07-20,equity,min_variance,ledoit_wolf,0.004644857518849551,1.0908268934019842,-0.012109034718670308
2021-07-20,equity,min_variance,sample,0.004867320109715476,1.0905215429506292,-0.011342258808552996
2021-07-21,combined,max_sharpe,ledoit_wolf,0.04564271157656179,1.4195358888812848,-0.28080181092213974
2021-07-21,combined,max_sharpe,sample,0.0449999529392925,1.4377575366924362,-0.2777086363969431
2021-07-21,combined,min_variance,ledoit_wolf,-0.001786617204905612,1.0874065583554133,-0.013414445145114473
2021-07-21,combined,min_variance,sample,-0.0024242554222491703,1.0878778160686045,-0.013739017752914529
2021-07-21,crypto,max_sharpe,ledoit_wolf,0.10667831025639468,2.197663637550646,-0.4752140938706133
2021-07-21,crypto,max_sharpe,sample,0.10691795498591648,1.9978666470045936,-0.475403593038787
2021-07-21,crypto,min_variance,ledoit_wolf,0.07706070431315824,1.644023381861089,-0.4651905027138996
2021-07-21,crypto,min_variance,sample,0.07720991743827296,1.3980145435213376,-0.4779785191262552
2021-07-21,equity,max_sharpe,ledoit_wolf,0.017992825847874715,1.0612845200775645,-0.04243535071268989
2021-07-21,equity,max_sharpe,sample,0.018406767809038167,1.0516007308260344,-0.04455244313282958
2021-07-21,equity,min_variance,ledoit_wolf,-0.0020098764461667943,1.0886344661220904,-0.01409457350117016
2021-07-21,equity,min_variance,sample,-0.002424255512702889,1.08787784008841,-0.013739017787812724
2021-07-22,combined,max_sharpe,ledoit_wolf,0.007859289938419237,1.4306924330099946,-0.2751494238309907
2021-07-22,combined,max_sharpe,sample,0.007801015718710016,1.4489735058358677,-0.2720740301159872
2021-07-22,combined,min_variance,ledoit_wolf,0.001822554160989518,1.0893884157030314,-0.011616339536941522
2021-07-22,combined,min_variance,sample,0.0016638466791502624,1.0896878779601915,-0.01209803069282711
2021-07-22,crypto,max_sharpe,ledoit_wolf,0.015760294587238995,2.2322994638821076,-0.4669433133947829
2021-07-22,crypto,max_sharpe,sample,0.01579698437899598,2.029426915218642,-0.46711655179274336
2021-07-22,crypto,min_variance,ledoit_wolf,0.00835112445643352,1.6577528257322978,-0.4607242420415807
2021-07-22,crypto,min_variance,sample,0.0069548637378650715,1.4077375441750821,-0.47434793085853977
2021-07-22,equity,max_sharpe,ledoit_wolf,0.005605345321086933,1.0672333862965233,-0.03706787018616886
2021-07-22,equity,max_sharpe,sample,0.005657254326935787,1.0575499036107088,-0.03914723330758263
2021-07-22,equity,min_variance,ledoit_wolf,0.0017126985051885972,1.0904989687449143,-0.01240601475094849
2021-07-22,equity,min_variance,sample,0.0016638466825301022,1.089687902023639,-0.012098030724450148
2021-07-23,combined,max_sharpe,ledoit_wolf,0.010673392923850096,1.4459627755006892,-0.2674128088204598
2021-07-23,combined,max_sharpe,sample,0.009951674632653638,1.4633932187172816,-0.2648299477070427
2021-07-23,combined,min_variance,ledoit_wolf,0.008220014029235698,1.0983432037633971,-0.003491811981667814
2021-07-23,combined,min_variance,sample,0.008423492084736086,1.098866855175022,-0.0037764462738729687
2021-07-23,crypto,max_sharpe,ledoit_wolf,0.031125781913125053,2.301781530159688,-0.45035150722017603
2021-07-23,crypto,max_sharpe,sample,0.030677622667737405,2.09168490835547,-0.45076895444275833
2021-07-23,crypto,min_variance,ledoit_wolf,0.037525550184292454,1.7199609125874675,-0.4404876225231398
2021-07-23,crypto,min_variance,sample,0.03895987039220138,1.4625828164423793,-0.453868594373396
2021-07-23,equity,max_sharpe,ledoit_wolf,-0.0015640825955256738,1.065564145131653,-0.03857397557108311
2021-07-23,equity,max_sharpe,sample,-0.0016955865915874674,1.055756736174212,-0.04077644237527589
2021-07-23,equity,min_variance,ledoit_wolf,0.008271300585325932,1.0995188135033913,-0.004237328042693722
2021-07-23,equity,min_variance,sample,0.008423492107080164,1.0988668794655159,-0.0037764462836885615
2021-07-24,crypto,max_sharpe,ledoit_wolf,0.030764811387719467,2.3725954047907867,-0.43344167501026043
2021-07-24,crypto,max_sharpe,sample,0.030026617025550383,2.154491130036783,-0.4342774041792685
2021-07-24,crypto,min_variance,ledoit_wolf,0.020654886646847975,1.7554865102739707,-0.4289309577888468
2021-07-24,crypto,min_variance,sample,0.020834842619709474,1.493055499241248,-0.44249003248748486
2021-07-25,crypto,max_sharpe,ledoit_wolf,-0.00404294147611925,2.363003140422708,-0.4357322371610022
2021-07-25,crypto,max_sharpe,sample,-0.0038239239994852705,2.146252519697957,-0.43644068439047845
2021-07-25,crypto,min_variance,ledoit_wolf,0.028324234953577793,1.8052093226488068,-0.4127558640625436
2021-07-25,crypto,min_variance,sample,0.030123844128491804,1.538032070375579,-0.42569568912605726
2021-07-26,combined,max_sharpe,ledoit_wolf,0.00557882745171345,1.4540295523268083,-0.26332583128753373
2021-07-26,combined,max_sharpe,sample,0.005105471245694193,1.4708645307165864,-0.2610765581443656
2021-07-26,combined,min_variance,ledoit_wolf,-0.00010522702088951207,1.0982276283801509,-0.003596671569584986
2021-07-26,combined,min_variance,sample,0.00014962654097125727,1.0990312748215498,-0.0036273847894948696
2021-07-26,crypto,max_sharpe,ledoit_wolf,0.020448448251740386,2.411322887858342,-0.4241938370124635
2021-07-26,crypto,max_sharpe,sample,0.020738956061293414,2.1907635564004133,-0.42475305250612005
2021-07-26,crypto,min_variance,ledoit_wolf,0.05311436513796728,1.9010918697624382,-0.38156476460123145
2021-07-26,crypto,min_variance,sample,0.055601712260817095,1.6235492870005106,-0.39376338608269745
2021-07-26,equity,max_sharpe,ledoit_wolf,-0.0023549660126471134,1.0630547777855728,-0.04083810118228748
2021-07-26,equity,max_sharpe,sample,-0.00277993815582331,1.0528217977400538,-0.043443024543081465
2021-07-26,equity,min_variance,ledoit_wolf,-4.260295526213997e-06,1.099514129228309,-0.004241570285950291
2021-07-26,equity,min_variance,sample,0.00014962657355409957,1.0990312991514823,-0.003627384766852093
2021-07-27,combined,max_sharpe,ledoit_wolf,-0.0039604265411706426,1.4482709750961267,-0.2662433752174974
2021-07-27,combined,max_sharpe,sample,-0.005588117455297328,1.4626451669581113,-0.2652057491279275
2021-07-27,combined,min_variance,ledoit_wolf,-0.002775648577288972,1.095179334425898,-0.006362337050548894
2021-07-27,combined,min_variance,sample,-0.0015121871651146857,1.097369333833705,-0.005134086669888016
2021-07-27,crypto,max_sharpe,ledoit_wolf,0.020464430248881622,2.460669236904451,-0.41241029195312895
2021-07-27,crypto,max_sharpe,sample,0.020438226643355914,2.2355388784881294,-0.41299602501734145
2021-07-27,crypto,min_variance,ledoit_wolf,0.052940135103693775,2.0017359301921953,-0.348824719686336
2021-07-27,crypto,min_variance,sample,0.05487195218850172,1.7126366058524787,-0.36049799958890805
2021-07-27,equity,max_sharpe,ledoit_wolf,-0.013834507070509289,1.0483479389459596,-0.0541076332532443
2021-07-27,equity,max_sharpe,sample,-0.014526718649617696,1.0375277516960992,-0.05733865859787346
2021-07-27,equity,min_variance,ledoit_wolf,-0.002326356268615668,1.0969562676413473,-0.00655805915094243
2021-07-27,equity,min_variance,sample,-0.0015121870161644206,1.0973693582905473,-0.005134086498869372
2021-07-28,combined,max_sharpe,ledoit_wolf,0.003579159667243013,1.4534545681574293,-0.26361714310050355
2021-07-28,combined,max_sharpe,sample,0.0033585958916436467,1.4675576010067892,-0.2627378721757452
2021-07-28,combined,min_variance,ledoit_wolf,0.0031998571694655817,1.0986837518710113,-0.0031828384509090535
2021-07-28,combined,min_variance,sample,0.003235833581742278,1.1009202383756982,-0.0019148661382037968
2021-07-28,crypto,max_sharpe,ledoit_wolf,0.001471630887299497,2.4642904337569074,-0.4115455767897078
2021-07-28,crypto,max_sharpe,sample,0.001590591803549319,2.2390947083047683,-0.4120623413060832
2021-07-28,crypto,min_variance,ledoit_wolf,0.017881712797632454,2.0375303971925938,-0.3371805903428493
2021-07-28,crypto,min_variance,sample,0.01679282534704215,1.7413966132575105,-0.3497589541869205
2021-07-28,equity,max_sharpe,ledoit_wolf,0.005092473887299785,1.0536866234498463,-0.04929070107539035
2021-07-28,equity,max_sharpe,sample,0.005057526548680058,1.0427750758452947,-0.05257112383731777
2021-07-28,equity,min_variance,ledoit_wolf,0.00320100840980678,1.1004676338792576,-0.003378043143629772
2021-07-28,equity,min_variance,sample,0.003235833585384263,1.1009202629156756,-0.001914865963008272
2021-07-29,combined,max_sharpe,ledoit_wolf,0.00317925550071869,1.4580754715882884,-0.261275993852071
2021-07-29,combined,max_sharpe,sample,0.003233708029293463,1.4723032538046155,-0.2603537817133059
2021-07-29,combined,min_variance,ledoit_wolf,-0.00042385731859384535,1.0982180667219605,-0.003605346700131684
2021-07-29,combined,min_variance,sample,-0.0005601814352477079,1.1003035232964715,-0.0024739749009899947
2021-07-29,crypto,max_sharpe,ledoit_wolf,0.012327054246078651,2.494667875611922,-0.40429166719344956
2021-07-29,crypto,max_sharpe,sample,0.012356134295859262,2.26676126322173,-0.40479770463766807
2021-07-29,crypto,min_variance,ledoit_wolf,0.0021739348515575187,2.0419598555341585,-0.3357396641279068
2021-07-29,crypto,min_variance,sample,0.000930786213989124,1.743017481218218,-0.3491537187857078
2021-07-29,equity,max_sharpe,ledoit_wolf,0.00844812394513411,1.0625882986440804,-0.0412589910822837
2021-07-29,equity,max_sharpe,sample,0.008434375751046564,1.0515702326588,-0.04458015269837001
2021-07-29,equity,min_variance,ledoit_wolf,-0.0005259396215761215,1.0998888543483385,-0.0039022061184731394
2021-07-29,equity,min_variance,sample,-0.0005601814180618899,1.1003035478416223,-0.002473974708739668
2021-07-30,combined,max_sharpe,ledoit_wolf,0.010395169057559507,1.4732324126141294,-0.25359683292128565
2021-07-30,combined,max_sharpe,sample,0.00991397132575822,1.4868996260456548,-0.2530209503140062
2021-07-30,combined,min_variance,ledoit_wolf,-0.0033540793298781828,1.0945345562046696,-0.006947333411165935
2021-07-30,combined,min_variance,sample,-0.0036663467136471835,1.0962694290898192,-0.006131251164889218
2021-07-30,crypto,max_sharpe,ledoit_wolf,0.02656095838378847,2.560928645237424,-0.38846908295689875
2021-07-30,crypto,max_sharpe,sample,0.026349652415439802,2.326489634616406,-0.38911433103799864
2021-07-30,crypto,min_variance,ledoit_wolf,0.05227057965108528,2.1486942808071756,-0.30101839133264785
2021-07-30,crypto,min_variance,sample,0.05466823018607348,1.8383051620998054,-0.31357310446853504
2021-07-30,equity,max_sharpe,ledoit_wolf,-0.0033125031168695206,1.0590684715928729,-0.044434823662594214
2021-07-30,equity,max_sharpe,sample,-0.003399346776891157,1.0479955807777366,-0.047827956076872624
2021-07-30,equity,min_variance,ledoit_wolf,-0.0034684182216744644,1.0960739798041002,-0.0073570898573415144
2021-07-30,equity,min_variance,sample,-0.0036663467582337896,1.09626945349592,-0.006131251017820083
2021-07-31,crypto,max_sharpe,ledoit_wolf,0.015636927413630257,2.6009737005744884,-0.3789066183959049
2021-07-31,crypto,max_sharpe,sample,0.01570760359606577,2.3630332115673163,-0.3795187811074261
2021-07-31,crypto,min_variance,ledoit_wolf,-0.012654811532360562,2.1215029596429,-0.30986387185491937
2021-07-31,crypto,min_variance,sample,-0.014156768932999381,1.8122807006916186,-0.32329069141797007
2021-08-01,crypto,max_sharpe,ledoit_wolf,-0.0006444379039255204,2.599297534534725,-0.3793068745128878
2021-08-01,crypto,max_sharpe,sample,-0.00042332479744185765,2.362032881011681,-0.37978144619373033
2021-08-01,crypto,min_variance,ledoit_wolf,-0.037694109917507,2.041534793891804,-0.3358779389272628
2021-08-01,crypto,min_variance,sample,-0.03936838053150553,1.7409341444368875,-0.34993164098743934
2021-08-02,combined,max_sharpe,ledoit_wolf,0.0013882844897219323,1.4752776783223172,-0.252560612981351
2021-08-02,combined,max_sharpe,sample,0.0015731520452311781,1.489238745233422,-0.2518458386942479
2021-08-02,combined,min_variance,ledoit_wolf,-0.0038911992575284835,1.0902755041522267,-0.010811499210083064
2021-08-02,combined,min_variance,sample,-0.004204567591949357,1.0916600901762232,-0.010310039496892576
2021-08-02,crypto,max_sharpe,ledoit_wolf,0.0059047928071355674,2.614645847920251,-0.37564181021007303
2021-08-02,crypto,max_sharpe,sample,0.005801000368604075,2.3757350346250847,-0.376183558134485
2021-08-02,crypto,min_variance,ledoit_wolf,-0.01602183771913042,2.008825654726111,-0.34651839481546454
2021-08-02,crypto,min_variance,sample,-0.018252861151542968,1.7091571152245006,-0.36179724848350703
2021-08-02,equity,max_sharpe,ledoit_wolf,0.0024147866377218835,1.061625895986508,-0.04212733764330234
2021-08-02,equity,max_sharpe,sample,0.0025787228801879055,1.0506980709602238,-0.045372568241332845
2021-08-02,equity,min_variance,ledoit_wolf,-0.004045411301678101,1.0916399097387253,-0.011372738704563345
2021-08-02,equity,min_variance,sample,-0.004204567608738546,1.0916601144613016,-0.010310039367128043
2021-08-03,combined,max_sharpe,ledoit_wolf,0.0013483072778257194,1.4772668059528131,-0.25155283501610004
2021-08-03,combined,max_sharpe,sample,0.0007475843562061386,1.4903520768220144,-0.25128653034722515
2021-08-03,combined,min_variance,ledoit_wolf,0.0020112675723326363,1.0924683399186368,-0.008821976455519964
2021-08-03,combined,min_variance,sample,0.003422607288735411,1.095396413957682,-0.006922719424486412
2021-08-03,crypto,max_sharpe,ledoit_wolf,0.002549302142902269,2.621311370183284,-0.37405013253890307
2021-08-03,crypto,max_sharpe,sample,0.002855972288793583,2.38252006804949,-0.3744019556632233
2021-08-03,crypto,min_variance,ledoit_wolf,-0.02541175340047786,1.9577778725636577,-0.36312450821816245
2021-08-03,crypto,min_variance,sample,-0.0267458055621259,1.663444331345582,-0.378866495184781
2021-08-03,equity,max_sharpe,ledoit_wolf,0.009779017981893613,1.0720075547134038,-0.03276028365375194
2021-08-03,equity,max_sharpe,sample,0.009756320953910973,1.0609490185661667,-0.03605891662568772
2021-08-03,equity,min_variance,ledoit_wolf,0.0024717367074496856,1.0943381561749435,-0.008929112412834006
2021-08-03,equity,min_variance,sample,0.0034226074441505968,1.0953964384955392,-0.006922719140464828
2021-08-04,combined,max_sharpe,ledoit_wolf,0.014080228524528197,1.4980670601723287,-0.24101452789459143
2021-08-04,combined,max_sharpe,sample,0.014047091358808255,1.5112871886019228,-0.24076928383744245
2021-08-04,combined,min_variance,ledoit_wolf,-0.009603924347818411,1.0819763566296714,-0.01834117520886125
2021-08-04,combined,min_variance,sample,-0.009400854855864223,1.0850987512604318,-0.01625849479983299
2021-08-04,crypto,max_sharpe,ledoit_wolf,0.04420755279679242,2.7371931309774937,-0.3463784207249715
2021-08-04,crypto,max_sharpe,sample,0.04457775920265203,2.488727473938486,-0.3465141966851285
2021-08-04,crypto,min_variance,ledoit_wolf,0.04143966397499435,2.0389075297403747,-0.3367326018448139
2021-08-04,crypto,min_variance,sample,0.04164888034541301,1.7327249252630494,-0.352996980164205
2021-08-04,equity,max_sharpe,ledoit_wolf,0.0009047125014619949,1.072977413349815,-0.03188520979046272
2021-08-04,equity,max_sharpe,sample,0.0014165915931820584,1.0624519500266623,-0.03469340579065694
2021-08-04,equity,min_variance,ledoit_wolf,-0.009591489220278512,1.083841823546652,-0.018434958147658165
2021-08-04,equity,min_variance,sample,-0.009400854814385736,1.0850987756130475,-0.01625849447729033
2021-08-05,combined,max_sharpe,ledoit_wolf,0.01207275447156402,1.516152855971727,-0.23185148264237876
2021-08-05,combined,max_sharpe,sample,0.012636613848903805,1.5303847412190807,-0.23117517845506952
2021-08-05,combined,min_variance,ledoit_wolf,0.0012374637129406703,1.0833152631092604,-0.01712640803469423
2021-08-05,combined,min_variance,sample,0.0018798109932341499,1.0871385318217957,-0.014409246703857126
2021-08-05,crypto,max_sharpe,ledoit_wolf,0.020380339406176836,2.7929780560070707,-0.3330573910961451
2021-08-05,crypto,max_sharpe,sample,0.020595876106002813,2.5399849966533283,-0.33305508404302375
2021-08-05,crypto,min_variance,ledoit_wolf,0.02779538990955408,2.0955797595190337,-0.31829682589879515
2021-08-05,crypto,min_variance,sample,0.02795561399636394,1.7811643144355818,-0.3349096134871937
2021-08-05,equity,max_sharpe,ledoit_wolf,0.0017361193203828992,1.074840230167466,-0.030204446998831513
2021-08-05,equity,max_sharpe,sample,0.0020305504130912577,1.0646093122726785,-0.03273330208702541
2021-08-05,equity,min_variance,ledoit_wolf,0.0014397486895477815,1.0854022833917805,-0.01702175116494531
2021-08-05,equity,min_variance,sample,0.0018798110658708091,1.087138556299008,-0.01440924630925211
2021-08-06,combined,max_sharpe,ledoit_wolf,0.00631367521988418,1.5257253526880323,-0.22700164238314713
2021-08-06,combined,max_sharpe,sample,0.005830530486932181,1.5393076961094945,-0.2266925218939415
2021-08-06,combined,min_variance,ledoit_wolf,-0.005134273309937923,1.0777532264676302,-0.02217274968496452
2021-08-06,combined,min_variance,sample,-0.005777522620572812,1.080857564362499,-0.02010351957565304
2021-08-06,crypto,max_sharpe,ledoit_wolf,0.01592377419748362,2.837452807909454,-0.32243714758927955
2021-08-06,crypto,max_sharpe,sample,0.016077402660641556,2.5808213581965123,-0.3223323420767157
2021-08-06,crypto,min_variance,ledoit_wolf,0.04515957379100467,2.190215248303969,-0.28751140110440976
2021-08-06,crypto,min_variance,sample,0.04689520863147939,1.8646923865679843,-0.3037200610528844
2021-08-06,equity,max_sharpe,ledoit_wolf,-0.004381927592812547,1.07013035810503,-0.034454020891914294
2021-08-06,equity,max_sharpe,sample,-0.004704268767718138,1.0596011039351323,-0.03728358460407122
2021-08-06,equity,min_variance,ledoit_wolf,-0.0053457105324637025,1.0796000369734928,-0.022276468342925626
2021-08-06,equity,min_variance,sample,-0.005777522699440083,1.0808575886125538,-0.0201035192610588
2021-08-07,crypto,max_sharpe,ledoit_wolf,0.0723281221637428,3.042680441233784,-0.27343029882650294
2021-08-07,crypto,max_sharpe,sample,0.07133911050450734,2.764934858261286,-0.2739881341427959
2021-08-07,crypto,min_variance,ledoit_wolf,0.04259180462848651,2.283500468254064,-0.2571652259002246
2021-08-07,crypto,min_variance,sample,0.041560262415066225,1.9421894914771258,-0.274782484075896
2021-08-08,crypto,max_sharpe,ledoit_wolf,-0.03745526667530584,2.928716033899635,-0.3006441607421535
2021-08-08,crypto,max_sharpe,sample,-0.03722071797143815,2.6620219976925443,-0.30101081704578436
2021-08-08,crypto,min_variance,ledoit_wolf,-0.019347779259621768,2.2393198052550414,-0.2715374291358781
2021-08-08,crypto,min_variance,sample,-0.017786047798974112,1.9076456163470485,-0.2876812374787754
2021-08-09,combined,max_sharpe,ledoit_wolf,0.017654229381059712,1.5526608580368852,-0.21335495206659671
2021-08-09,combined,max_sharpe,sample,0.01715727820552922,1.5657180264955572,-0.21342467035365975
2021-08-09,combined,min_variance,ledoit_wolf,-0.0008789254028312854,1.0768059617789043,-0.023032186894847095
2021-08-09,combined,min_variance,sample,-0.0007239662213822317,1.080075059995775,-0.020812931527931622
2021-08-09,crypto,max_sharpe,ledoit_wolf,0.041705430529004175,3.050859396990617,-0.2714772243729321
2021-08-09,crypto,max_sharpe,sample,0.04190029105797403,2.7735614941985913,-0.2717229668336274
2021-08-09,crypto,min_variance,ledoit_wolf,0.056701985043590135,2.366293683360428,-0.2302321553379254
2021-08-09,crypto,min_variance,sample,0.05817737271737892,2.018627426381945,-0.24624040333799602
2021-08-09,equity,max_sharpe,ledoit_wolf,0.003780003162448919,1.0741754542428996,-0.03080425403739606
2021-08-09,equity,max_sharpe,sample,0.0039007963890330707,1.063734392095178,-0.033528223887231756
2021-08-09,equity,min_variance,ledoit_wolf,-0.0008049868089382241,1.0787309731847998,-0.023063522888698174
2021-08-09,equity,min_variance,sample,-0.0007239662125392249,1.0800750842378317,-0.0208129312048998
2021-08-10,combined,max_sharpe,ledoit_wolf,0.010743281566549448,1.5693415308121357,-0.20490380282371634
2021-08-10,combined,max_sharpe,sample,0.00894389227469353,1.5797216398570795,-0.20638962533937122
2021-08-10,combined,min_variance,ledoit_wolf,0.005947111834733147,1.0832098472579108,-0.017222050051376114
2021-08-10,combined,min_variance,sample,0.00687038941608997,1.0874955962565527,-0.014085535056328924
