date,daily_return,growth_of_1,drawdown
2021-02-18,-0.00034752252827789957,1.0002871219486076,-0.049771802219310546
2021-02-19,-0.008921374915593317,0.9913631855104642,-0.05824914422708061
2021-02-22,-0.002022821047996937,0.9893578351926043,-0.060154137680107245
2021-02-23,-0.006596864645191302,0.9828311754681793,-0.06635417362117457
2021-02-24,-0.0019776604939066808,0.980887469080276,-0.06820060808730488
2021-02-25,-0.011839561738879989,0.9692741913312063,-0.07923270451610609
2021-02-26,-0.01564829088320125,0.9541067068396759,-0.09364113899157667
2021-03-01,0.011051652559378407,0.9646511626682408,-0.08362437576559756
2021-03-02,0.0014938280331986834,0.9660921856172923,-0.08225546816917628
2021-03-03,-0.014431044378848495,0.9521504664125904,-0.09549948023647248
2021-03-04,-0.0016901949690563028,0.9505411464844752,-0.09702826246448559
2021-03-05,0.014174800720534392,0.964014877812561,-0.0842288180286449
2021-03-08,-0.0011182343685549536,0.9629368832443927,-0.08525286483805739
2021-03-09,0.006482489442349269,0.9691791114236732,-0.07932302619195086
2021-03-10,0.010488742188457916,0.9793445812578347,-0.06966628277482878
2021-03-11,-0.002272915781744221,0.9771186135033281,-0.07178085296299863
2021-03-12,0.010071669667631337,0.9869598294046275,-0.062432136334871546
2021-03-15,0.007669102733390852,0.9945289257300615,-0.05524183206889788
2021-03-16,0.006379579162562221,1.0008736017412143,-0.04921467254710421
2021-03-17,-0.012668136520103747,0.9881943983149887,-0.06125935087658896
2021-03-18,-0.0076449248031654924,0.9806397264489612,-0.06843595254881218
2021-03-19,-0.004288702542638803,0.9764340543607269,-0.07243115364774699
2021-03-22,0.010531184060289776,0.9867170611099347,-0.06266275539822086
2021-03-23,0.0074086635841103445,0.9940273158684003,-0.0557183390881093
2021-03-24,-0.007493283442210076,0.9865787874412991,-0.06279410922260298
2021-03-25,0.0026690027702505493,0.9892119689580503,-0.060292704103823036
2021-03-26,0.014338979197263582,1.003396258802624,-0.0468182607364509
2021-03-29,0.0119618898802373,1.015398774356663,-0.03541640573552729
2021-03-30,-0.006981174944547933,1.0083100978743995,-0.04215033255572842
2021-03-31,0.0009112065119292001,1.0092288766016266,-0.04127753370130405
2021-04-01,0.010103385499158367,1.0194255049988155,-0.03159119103758434
2021-04-05,0.010709066526518787,1.0303426005506777,-0.021220436677539145
2021-04-06,-0.000987647984354685,1.029324984758049,-0.022187126340382224
2021-04-07,-0.0013270326792382326,1.0279590368657185,-0.023484715977908466
2021-04-08,-7.681044990709742e-06,1.0279511410661077,-0.023492216635739194
2021-04-09,0.0041784065714413725,1.032246338869059,-0.019411970096666287
2021-04-12,-0.0006453588245038771,1.031580169585208,-0.020044801234967324
2021-04-13,0.0022954267226296364,1.0339480862730086,-0.017795385884742387
2021-04-14,-0.002320828467936652,1.0315484701200175,-0.02007491431451991
2021-04-15,0.011275727120533926,1.0431799291806951,-0.009025546449764499
2021-04-16,0.0021865963073231013,1.0454609425617152,-0.006858685368980044
2021-04-19,-0.004216214146022166,1.0410530553465729,-0.011045981828726292
2021-04-20,0.0052072340054243865,1.0464740622178244,-0.005896266835503927
2021-04-21,0.008110574542184982,1.0549615681059052,0.0
2021-04-22,-0.0044669302356076775,1.050249128379929,-0.004466930235607625
2021-04-23,0.005168376020355019,1.0556772107904464,0.0
2021-04-26,-0.004974909895222172,1.0504253117883244,-0.0049749098952222015
2021-04-27,-0.009999645112184007,1.039921431453586,-0.014924807673988849
2021-04-28,0.003544462812305201,1.0436073942950925,-0.01143324528746481
2021-04-29,0.003028882724598554,1.0467683587029362,-0.008438992522003641
2021-04-30,-0.00832170957156507,1.0380574564331064,-0.016690475248724024
2021-05-03,0.011609531278009417,1.0501088169419375,-0.005274712565159545
2021-05-04,-0.005907353314631259,1.043905453141452,-0.011150906289035256
2021-05-05,0.006895812404206629,1.051104029314044,-0.004331988442734636
2021-05-06,0.006576963041964381,1.0580171016681021,0.0
2021-05-07,0.0025197442251774825,1.0606830341501694,0.0
2021-05-10,0.003382320224430561,1.0642706038282859,0.0
2021-05-11,-0.00687135562737394,1.0569576220256216,-0.006871355627374065
2021-05-12,-0.008055713741285298,1.0484430739859136,-0.014871715694710574
2021-05-13,0.013050304606202474,1.0621255754636931,-0.0020154915083409053
2021-05-14,0.0012482259468020584,1.063451348165749,-0.0007697813503350082
2021-05-17,0.007786609324345493,1.0717320283493643,0.0
2021-05-18,0.001266361994100164,1.073089229057926,0.0
2021-05-19,0.0002268924453278417,1.073332704897162,0.0
2021-05-20,0.010425053639974174,1.0845222559192533,0.0
2021-05-21,-0.007399768987853159,1.0764970417632655,-0.007399768987853106
2021-05-24,-0.000642415943880905,1.0758054829000963,-0.008037431202155165
2021-05-25,-0.0069449211257790215,1.0683340986746745,-0.014926533002181275
2021-05-26,0.001251369034101629,1.069670978883831,-0.01369384256926498
2021-05-27,-0.007773597756863339,1.0613557869617978,-0.021360989902249106
2021-05-28,0.003923590762243965,1.0655201127229752,-0.017521210922658015
2021-06-01,-0.0029982296994438364,1.0623254386756544,-0.020466908007143347
2021-06-02,-0.005054404124805841,1.056956016596526,-0.025417864107695864
2021-06-03,0.00225584502708139,1.059340345570409,-0.02321935784296092
2021-06-04,0.009894307720622574,1.0698217849303533,-0.013554789593911765
2021-06-07,-0.0023346638447851744,1.0673241106887128,-0.015857807561508452
2021-06-08,-0.004792840999193182,1.0622085959315766,-0.020574644610463433
2021-06-09,0.0016717161279855275,1.0639843071726802,-0.018937323447700827
2021-06-10,0.008020878125423108,1.0725183956278752,-0.011068339285673301
2021-06-11,0.0010845356953393028,1.0736815801118416,-0.00999580759937757
2021-06-14,0.0009521521842082306,1.0747038883734892,-0.009053172945208021
2021-06-15,-0.009404341920576648,1.0645970055438516,-0.018372375731941837
2021-06-16,-0.014396557239421473,1.049270473816623,-0.03250443401251413
2021-06-17,-0.0065779180115502975,1.0423684586679167,-0.0388685405221183
2021-06-18,-0.01150407688820657,1.0303769717735596,-0.04992547073162601
2021-06-21,0.009674098874953213,1.040344940476972,-0.040734355796909094
2021-06-22,-5.6398224070827605e-05,1.040286266869908,-0.04078845667565434
2021-06-23,-0.008925567140866153,1.0310011219492397,-0.04934996370788958
2021-06-24,0.004803844993763794,1.0359538915274804,-0.04478318829022632
2021-06-25,0.004550783410179331,1.0406682933107543,-0.04043620347037313
2021-06-28,0.006419398045778115,1.0473487573191365,-0.03427638151013157
2021-06-29,-0.0008908321021175764,1.0464157454240035,-0.03513667911125562
2021-06-30,0.010727310545485784,1.0576409720848527,-0.0247862906341334
2021-07-01,-0.0034618343548413074,1.0539795942326018,-0.02816231895652821
2021-07-02,0.005964715068773793,1.0602662822005011,-0.022365584096005975
2021-07-06,-0.00034921399215556687,1.0598960223793459,-0.022706987713252524
2021-07-07,0.00362745998114633,1.0637407527847031,-0.019161896421328484
2021-07-08,-0.007078831759928722,1.0562107109595602,-0.026105084340289464
2021-07-09,0.008708984216080167,1.0654092333701617,-0.01762344889168843
2021-07-12,0.0004991887305752574,1.065941073652911,-0.017133057588193834
2021-07-13,-0.0003450081340338699,1.0655733153120999,-0.017472154677998897
2021-07-14,0.0058894887394940745,1.0718489973537357,-0.011685567996735702
2021-07-15,8.363275773920889e-05,1.0719386390412644,-0.01160291253527379
2021-07-16,-0.0027854708842729244,1.0689527851724878,-0.014356063844506939
2021-07-19,-0.011353218904119527,1.0568167302042564,-0.025546295213198178
2021-07-20,0.006922273762181648,1.064132304927184,-0.018800859900091726
2021-07-21,-0.003497684439893373,1.0604103059222523,-0.022232784864856026
2021-07-22,0.0013606774667874208,1.0618531823310697,-0.020902359047458186
2021-07-23,0.009551180757977899,1.071995134013948,-0.011550820499010572
2021-07-26,0.00038094694140141966,1.0724035072814477,-0.011174273807349033
2021-07-27,-0.003518495770835789,1.0686302600764486,-0.014653452943051426
2021-07-28,0.0013852511465567352,1.0701105813694647,-0.013288500508985113
2021-07-29,-0.0014574445534652584,1.068550954531042,-0.014726577809759944
2021-07-30,-0.002488178013167014,1.0658922095400294,-0.01717811347581144
2021-08-02,-0.0036857148808259856,1.0619636347619712,-0.020800514728175123
2021-08-03,0.008053285588873861,1.070515931197708,-0.012914741624802772
2021-08-04,-0.009191383844189738,1.0606764083627496,-0.021987421121470452
2021-08-05,0.007428084062169547,1.068555201886828,-0.014722661471701537
2021-08-06,-0.003912251841836726,1.0643747448301422,-0.01857731455407885
2021-08-09,0.0006516695922405265,1.0650683654860966,-0.017937751232838806
2021-08-10,0.011423883527385895,1.0772355824421131,-0.006718786486279993
2021-08-11,0.0046555460903807844,1.0822507023463706,-0.0020945200160575883
2021-08-12,0.005656404243112506,1.0883723498112339,0.0
2021-08-13,0.003569218490173117,1.0922569885263733,0.0
2021-08-16,0.010357761412004268,1.1035703258141238,0.0
2021-08-17,0.00495724786316042,1.109040997453613,0.0
2021-08-18,-0.012298905246890375,1.0954010073110143,-0.012298905246890368
2021-08-19,0.004149132529470113,1.0999459712632627,-0.008200802505257121
2021-08-20,0.006599752318245109,1.1072053422370516,-0.0016551734523576611
2021-08-23,-0.0018054271186346517,1.1052063636862797,-0.003457612275955313
2021-08-24,-0.0059914846398413605,1.0985845367343985,-0.009428380684954774
2021-08-25,-0.0022765920559191747,1.0960835079053133,-0.011683508164306411
2021-08-26,-0.004833054844187286,1.0907860761977977,-0.0164600959727631
2021-08-27,-0.002866958616403198,1.0876588376579899,-0.01927986417519023
2021-08-30,0.007214049636350052,1.0955052625002693,-0.012204900435982324
2021-08-31,0.003522797594120992,1.099364505803352,-0.008725098235753626
2021-09-01,-0.01204794528812932,1.086119422385722,-0.02066792401770501
2021-09-02,0.004012551287771243,1.0904775322726894,-0.01673830383506636
2021-09-03,0.0023730953763050604,1.0930653394624903,-0.014404930050199494
2021-09-07,-0.014256807864748526,1.0774817169341575,-0.028456369594917152
2021-09-08,0.0035133610808834844,1.0812672992637975,-0.025042986015471613
2021-09-09,-0.012294683108399852,1.0679734604638738,-0.03702977354672321
2021-09-10,-0.0018646115081999025,1.0659821048590408,-0.03882533891302187
2021-09-13,-0.0034773318753258003,1.0622753313072875,-0.04216766219977508
2021-09-14,-0.004325935304888,1.0576799969480737,-0.04631118292602854
2021-09-15,0.00018992571741777208,1.0578808775802926,-0.04613005289325234
2021-09-16,-0.0021222611699058917,1.055635778071418,-0.04815441404313703
2021-09-17,-0.0064758068019411565,1.0487996847194108,-0.054318382163074164
2021-09-20,-0.01085532722299068,1.037414620950412,-0.0645840655734613
2021-09-21,-0.000754771090567033,1.0366316103855873,-0.06529009047842205
2021-09-22,-0.0033180066172579558,1.0331920598426692,-0.06839146414343111
2021-09-23,0.0008470143826861965,1.034067188377433,-0.06760237831452742
2021-09-24,0.0015549800872989867,1.0356751422642891,-0.06615251857936166
2021-09-27,-0.005974060736831254,1.029487956060776,-0.0717313801523054
2021-09-28,-0.004581807264753916,1.0247710406647201,-0.07598452805836664
2021-09-29,0.006888066726676668,1.0318297319723846,-0.06961984783115105
2021-09-30,-0.005678629886851018,1.0259703528182649,-0.07490313236938995
2021-10-01,-0.0029617406079259006,1.022931694761795,-0.07764302932851652
2021-10-04,-0.0040385941992275715,1.018800488753124,-0.08136805483988752
2021-10-05,0.004810649480360016,1.0237015807949346,-0.07694883855026102
2021-10-06,-0.004896143817279198,1.0186893906293866,-0.08146822978742552
2021-10-07,0.011661151344965084,1.0305684817870262,-0.07075709179981782
2021-10-08,0.0025298226240170188,1.0331756372478498,-0.06840627206744576
2021-10-11,-0.003529397213167292,1.029529150033035,-0.07169423637461492
2021-10-12,-0.0046703609913700496,1.0247208772512424,-0.0760297594011149
2021-10-13,0.00039982882633863475,1.0251305901969185,-0.07566032946424428
2021-10-14,0.00940808116984181,1.034775101999179,-0.06696406681533895
2021-10-15,0.0012256689224341571,1.0360433936834081,-0.06582047366852017
2021-10-18,-0.0019776288092939773,1.0339944844203812,-0.06766793401284588
2021-10-19,0.013069060454677331,1.047507820847074,-0.05548322987862553
2021-10-20,0.008461890323220894,1.0563717171397982,-0.04749083256141562
2021-10-21,0.006111835098748722,1.0628280868779387,-0.041669253599984524
2021-10-22,0.004021288531062746,1.0671020252741923,-0.03781552916052133
2021-10-25,0.007564345111726864,1.075173953262789,-0.03053723376194717
2021-10-26,-0.0006455377294774522,1.0744798879102067,-0.03116305855487722
2021-10-27,-0.011266269245411496,1.0623745081942306,-0.042078236392099067
2021-10-28,0.007761643368174998,1.0706202802502747,-0.03464318928836119
2021-10-29,0.002388302715912809,1.0731772455733077,-0.032337624995513625
2021-11-01,0.004481202617220394,1.0779863702549122,-0.028001333828057917
2021-11-02,0.007627175578795231,1.0862083615723948,-0.02058772933880948
2021-11-03,0.006745995468604528,1.0935359182575224,-0.013980618599033545
2021-11-04,0.0010238829328390229,1.0946555710206727,-0.012971050182968624
2021-11-05,-0.015598328712223572,1.0775807735972254,-0.028367052190695574
2021-11-08,-0.003360649753888156,1.0739594020356413,-0.03163237021762044
2021-11-09,0.001656555706454721,1.0757384756115842,-0.030028215294558347
2021-11-10,0.008395423893022183,1.084769756112377,-0.02188489099768487
2021-11-11,0.001993956374863301,1.086932739682836,-0.01993457214073968
2021-11-12,0.0030493002426659525,1.0902471239497125,-0.01694605839373997
2021-11-15,-0.005155340178786593,1.084626529146808,-0.022014035876817273
2021-11-16,-0.005608635946297909,1.078543253807127,-0.027499203110173398
2021-11-17,-0.001190643169418817,1.0772590936490587,-0.028657104541244593
2021-11-18,-0.0011636324678967723,1.0760055599913516,-0.029787390671861202
2021-11-19,-0.006484610518844696,1.0690280830186962,-0.03607884156382635
2021-11-22,0.00277977906013911,1.0719997448985723,-0.03339935371198044
2021-11-23,0.0118237615564721,1.0846748142708518,-0.02197049814993912
2021-11-24,-0.004507926837847447,1.079785179565263,-0.02637938358953551
2021-11-26,-0.012242287565233902,1.0665661388883474,-0.038298727155072765
2021-11-29,-0.007635331082531616,1.0584225532965175,-0.045641634775735795
2021-11-30,-0.01659532063955095,1.0408576916524295,-0.06147951785167027
2021-12-01,-0.006303548041698118,1.0342965951885275,-0.06739552679900984
2021-12-02,0.0187389920668165,1.0536782708805006,-0.0499194589742189
2021-12-03,0.018331196340998453,1.0729934541442547,-0.032503346036913405
2021-12-06,0.005501161349399729,1.078896164262352,-0.02718099083845804
2021-12-07,0.004503778858155153,1.0837552739971015,-0.02279962915218492
2021-12-08,0.007443595312114047,1.0918223096741053,-0.015525745052745843
2021-12-09,-0.012165057099203874,1.0785402289347352,-0.027501930576875333
2021-12-10,0.005544503651103777,1.084520199171926,-0.02210991148026764
2021-12-13,0.010540613991359582,1.0959517079572296,-0.011802349531204737
2021-12-14,0.0016034751297230268,1.0977090392643165,-0.010217799175427311
2021-12-15,0.01952307537091351,1.1191396955732067,0.0
2021-12-16,0.005114080910123883,1.1248630665260995,0.0
2021-12-17,-0.004799401252490798,1.1194643973157334,-0.004799401252490787
2021-12-20,0.01630426338414546,1.137716439698743,0.0
2021-12-21,0.00824970945247285,1.1471022697655595,0.0
2021-12-22,-0.002885051133919315,1.143792821061451,-0.0028850511339193474
2021-12-23,0.003026291045787737,1.1472542710340654,0.0
2021-12-27,0.008078356482705629,1.1565222000117852,0.0
2021-12-28,0.002681248887118586,1.1596231238734949,0.0
2021-12-29,0.0010163784079036601,1.1608017397779056,0.0
2021-12-30,0.005989734670063145,1.167754634203723,0.0
2021-12-31,-0.01300107146658,1.1525725727490104,-0.013001071466580028
2022-01-03,0.008135515717521162,1.1619493450301936,-0.004971326170320034
2022-01-04,0.001478308122085803,1.163667064184404,-0.0035003672000892827
2022-01-05,-0.002759624970601441,1.1604557794966142,-0.006250332469959208
2022-01-06,-0.011631961407489793,1.1469574026544112,-0.017809590251374408
2022-01-07,0.004340121021393193,1.151935336588314,-0.013546765007013684
2022-01-10,-0.0044730861221508635,1.1467826306206057,-0.017959255282611553
2022-01-11,0.006950531910354983,1.1547533798889749,-0.01113354974918479
2022-01-12,0.005875493141291098,1.161538125452395,-0.005323471703083338
2022-01-13,-0.00425121192899679,1.1566001807174873,-0.009552052425672364
2022-01-14,-0.0016191584595596283,1.1547274617505503,-0.011155744598740802
2022-01-18,-4.4014947047574195e-05,1.154676636482467,-0.011199268526280615
2022-01-19,0.006610460233316878,1.1623095804702743,-0.004662840612199015
2022-01-20,-0.012402140354851926,1.147894453917493,-0.017007151763326123
2022-01-21,-0.0025256475135019716,1.1449952771441936,-0.01948984520626529
2022-01-24,-0.0038876922672592303,1.1405438878591918,-0.023301766953025993
2022-01-25,-0.0035410890414674105,1.136505120396581,-0.026760342362889156
2022-01-26,-0.012025108087767768,1.1228385234815106,-0.03846365444127753
2022-01-27,0.0027398885774197403,1.1259149759262843,-0.03582915199130743
2022-01-28,0.003777528180616855,1.1301681514768245,-0.03218696944202526
2022-01-31,0.007322705309691718,1.1384440398004885,-0.0250999598243693
2022-02-01,0.0009454362987681665,1.139520366119832,-0.024178253938716754
2022-02-02,0.01500207412024231,1.1566155351138876,-0.009538903776161067
2022-02-03,-0.005685919804472595,1.150039111936623,-0.015170586138739783
2022-02-04,-0.010209077058547131,1.1382982740225187,-0.025224785514373238
2022-02-07,0.012242972156650229,1.1522344280973393,-0.013290639704433116
2022-02-08,-1.2013691174135949e-05,1.15222058550876,-0.013302493725966258
2022-02-09,0.0024800593233278846,1.1550781609143812,-0.01085542537622708
2022-02-10,-0.02451839227025482,1.126757501462278,-0.035107660068847024
2022-02-11,0.015447118173490908,1.144162657740233,-0.02020285406923439
2022-02-14,-0.001728808002525502,1.1421846201813408,-0.02189673521597124
2022-02-15,-0.004241893379786226,1.1373395948025,-0.026045744979605767
2022-02-16,0.005776798617002597,1.1439097766008173,-0.02041940738618031
2022-02-17,0.007023851947977715,1.1519444295135057,-0.013538978332548468
2022-02-18,-0.004577536383050725,1.146671361976155,-0.018054539549692716
2022-02-22,-0.0032086431986713356,1.1429921027094392,-0.021205252172832645
2022-02-23,0.01525566045819992,1.1604292021347784,-0.006273091841711875
2022-02-24,-0.012665708797394683,1.1457315437805462,-0.01885934748458018
2022-02-25,0.023266509027097697,1.1723887170865468,0.0
2022-02-28,-0.01639075876756226,1.1531723764429693,-0.016390758767562352
2022-03-01,0.014064475400885533,1.1693911409644322,-0.0025568107901650095
2022-03-02,0.01222799285999591,1.1836904474866878,0.0
2022-03-03,0.00827898279131116,1.1934902003316696,0.0
2022-03-04,0.011907260653360664,1.2077013992342502,0.0
2022-03-07,-0.001700106717198499,1.2056481779730421,-0.0017001067171984463
2022-03-08,-0.008740570514447625,1.1951101250578535,-0.010425817329002274
2022-03-09,0.0028144850675063515,1.1984737446588545,-0.007640675568684974
2022-03-10,-0.00045675190561647247,1.1979263394921502,-0.00809393758117527
2022-03-11,-0.006298089134585894,1.1903816926293604,-0.014341050375425102
2022-03-14,-0.0030067009126581888,1.1868025709077201,-0.017304632038831036
2022-03-15,0.007812606371520812,1.196074592234931,-0.00962721994583371
2022-03-16,0.0015470582850050272,1.197924989342332,-0.008095055531207485
2022-03-17,0.01349698641571708,1.2140933666505336,0.0
2022-03-18,0.004753994338658466,1.219865159642193,0.0
2022-03-21,0.0071408818147648675,1.2285760725771473,0.0
2022-03-22,0.003170053905244568,1.2324707249539106,0.0
2022-03-23,-0.0022826290686771165,1.2296574514508372,-0.0022826290686772666
2022-03-24,0.004621789685678626,1.2353406695768705,0.0
2022-03-25,0.007060228156980119,1.2440624565556797,0.0
2022-03-28,0.001929175778740565,1.2464624717141073,0.0
2022-03-29,0.011435816898075619,1.2607167883109527,0.0
2022-03-30,0.0035297822703595945,1.2651668440782773,0.0
2022-03-31,-0.009293149184268181,1.2534094598532681,-0.009293149184268157
2022-04-01,0.01226240680633509,1.2687792765448975,0.0
2022-04-04,-0.0002350992402901662,1.2684809875008858,-0.00023509924029030405
2022-04-05,-0.004297334587740158,1.2630299002794074,-0.004531423527933565
2022-04-06,0.0178163066040874,1.2855324282329155,0.0
2022-04-07,0.012750205422170206,1.3019232307697464,0.0
2022-04-08,0.011137340968457653,1.316423193705585,0.0
2022-04-11,-0.01499446744836029,1.2966841289793,-0.014994467448360305
2022-04-12,-0.0019371066030613292,1.2941723135909695,-0.016902528169517983
2022-04-13,-0.0039513766621754355,1.2890585513142125,-0.020787116576352682
2022-04-14,0.007030344177684595,1.298121076595139,-0.013902912982661442
2022-04-18,-0.005392636685278288,1.291120781255559,-0.019220576309357362
2022-04-19,-0.0032347199411445963,1.2869443671180054,-0.022393123069033738
2022-04-20,0.006054077878785519,1.294735628542202,-0.016474614901257456
2022-04-21,-0.01178329437834411,1.2794793774889588,-0.028063784042450246
2022-04-22,-0.021448469444265726,1.2520365031563188,-0.048910328272190995
2022-04-25,-0.0010563199387359477,1.2507139520340096,-0.049914983255962886
2022-04-26,-0.009977170867001554,1.2382353652288234,-0.05939414380619623
2022-04-27,-0.0009814118882441002,1.2370201463209436,-0.060317265575616785
2022-04-28,0.011127789679682271,1.2507854463387327,-0.049860673741313644
2022-04-29,-0.036135488341290205,1.205587703425104,-0.08419442228793583
2022-05-02,-0.0007774829155335974,1.2046503795825134,-0.08490644547855741
2022-05-03,0.002963204287750362,1.2082200047525324,-0.08219483633410674
2022-05-04,0.017501579298245674,1.2293657629754355,-0.06613179648186884
2022-05-05,-0.01153846822332139,1.2151807651845041,-0.07690720507293303
2022-05-06,-0.011087166909862271,1.2017078532152494,-0.08714168896358065
2022-05-09,-0.009874184056541571,1.1898419686904105,-0.0961554199442981
2022-05-10,-0.00358552290993868,1.1855757630524646,-0.09939617539311163
2022-05-11,0.001729347995859966,1.1876260361222395,-0.09783871797396382
2022-05-12,0.013081625382892734,1.2031621150217604,-0.08603698204754906
2022-05-13,0.005045968425604435,1.2092332330650435,-0.08142515351679103
2022-05-16,0.006940899154957029,1.2176263989905707,-0.0750494181410708
2022-05-17,-0.014475179165815293,1.2000010387081557,-0.088438243533004
2022-05-18,-0.024359123043331748,1.1707700657541378,-0.11064308852037918
2022-05-19,-0.0067793333138528415,1.1628330252445092,-0.11667233545827815
2022-05-20,0.003462999943979267,1.1668599159457882,-0.11361337180545472
2022-05-23,0.009548229727106873,1.1780013624825911,-0.10514994865241767
2022-05-24,0.010875833306250717,1.1908131089354879,-0.09541770865987154
2022-05-25,0.003194999486969481,1.1946177562076135,-0.09252756870311807
2022-05-26,0.0013736028343951726,1.196258686543559,-0.09128106199935326
2022-05-27,0.010043673674543264,1.2082735184215403,-0.08215418552419718
2022-05-31,-0.0065898879049887905,1.200311131376576,-0.08820268655565577
2022-06-01,-0.008583485634186393,1.190008278023851,-0.09602908569689517
2022-06-02,0.009125884006412446,1.2008681555357672,-0.08777955198779441
2022-06-03,-0.006719249804013361,1.1927992224170376,-0.09390898905431744
2022-06-06,-0.005615727084439807,1.1861007875174114,-0.09899734888545264
2022-06-07,0.011462568987863225,1.1996965496208885,-0.08866954383880465
2022-06-08,-0.013965566040167887,1.1829421082289964,-0.10139678950874009
2022-06-09,-0.019971248817410546,1.1593172770489628,-0.11934301781358514
2022-06-10,-0.01475285889163989,1.1422140328500192,-0.13233522600371872
2022-06-13,-0.027567861751262406,1.110725634302058,-0.1562548885396886
2022-06-14,-0.009212605050577204,1.1004929577136813,-0.16402797901492772
2022-06-15,0.008487029871934636,1.109832874319651,-0.15693305950072578
2022-06-16,-0.00865502867669053,1.1002272389660805,-0.16422982804711672
2022-06-17,-0.002552131642533193,1.0974193142155382,-0.16636282354884313
2022-06-21,0.018446036920473845,1.117662351402799,-0.15098552141374566
2022-06-22,0.004919766477132036,1.1231609891719831,-0.14680856844339718
2022-06-23,0.0058457883576300135,1.129726750606229,-0.14182099190597386
2022-06-24,0.019353640257013485,1.151591075726187,-0.1252121041072013
2022-06-27,-0.010420665737518106,1.1395907300597354,-0.13432797636152694
2022-06-28,-0.01470842253697194,1.1228291480828005,-0.14706064626363713
2022-06-29,-0.0005475518932937192,1.1222143408569225,-0.1475276748216401
2022-06-30,-0.008227335061011162,1.112981507464421,-0.15454125027112164
2022-07-01,0.009217291843816759,1.1232401828354917,-0.14674841023296215
2022-07-05,0.0055358604315345625,1.1294582837187603,-0.14202492851902682
2022-07-06,-0.0014335105473709184,1.127839193356234,-0.14325484483337614
2022-07-07,0.00523898432945017,1.1337479252163671,-0.13876637039112572
2022-07-08,-0.0031563418043652506,1.1301694292443942,-0.14148471809958552
2022-07-11,-0.007919550655890307,1.1212189951997547,-0.14828377336345178
2022-07-12,-0.009434568164450959,1.1106407781622654,-0.15631934816042325
2022-07-13,-0.0017119541176238023,1.1087394121088896,-0.1577636907262996
2022-07-14,-0.002914104714248805,1.1055084293611896,-0.16021805552566548
2022-07-15,0.008307906689875515,1.114692890237193,-0.15324122549113062
2022-07-18,-0.004233610789469367,1.10997371439014,-0.1568260725749694
2022-07-19,0.01597514614792097,1.1277057066978733,-0.14335624585623785
2022-07-20,-0.002093551066695094,1.1253447972126978,-0.1451496733015033
2022-07-21,0.010662846202004247,1.1373441757096023,-0.13603453574218416
2022-07-22,-0.004083012727821636,1.1327003849642663,-0.13956211772914717
2022-07-25,-0.018910072692392525,1.111280938345891,-0.1558330606301772
2022-07-26,-0.0001282524611791215,1.1111384138304867,-0.1559413271177975
2022-07-27,0.006512972439465283,1.1183752276961958,-0.15044399624402405
2022-07-28,0.007450533092300836,1.1267077193397559,-0.14411435112427728
2022-07-29,-0.002653793666157017,1.1237176695305617,-0.1463856950382184
2022-08-01,-0.007901203961165134,1.1148389470288356,-0.15313027576588967
2022-08-02,-0.005458596144506531,1.1087534914508383,-0.15775299557749323
2022-08-03,0.010636654248074976,1.1205469189857469,-0.14879430539997418
2022-08-04,-0.006693784958160362,1.1130462188745271,-0.1544920932747883
2022-08-05,-0.001459544384298788,1.1114216785163038,-0.15572614959192932
