date,sector,sentiment,sentiment_lag1,n_tickers,n_headlines,news_available,model
2020-01-02,Comm,0.10897499999999999,,4,11,True,vader_finance_enhanced
2020-01-02,Comm,0.10897499999999999,,4,11,True,vader_plain
2020-01-02,Consumer,-0.06894547619047618,,5,22,True,vader_finance_enhanced
2020-01-02,Consumer,-0.06894547619047618,,5,22,True,vader_plain
2020-01-02,Energy,0.19246166666666667,,5,21,True,vader_finance_enhanced
2020-01-02,Energy,0.19246166666666667,,5,21,True,vader_plain
2020-01-02,Financials,0.11968000000000001,,5,12,True,vader_finance_enhanced
2020-01-02,Financials,0.10718533333333333,,5,12,True,vader_plain
2020-01-02,Healthcare,0.21549047619047618,,5,23,True,vader_finance_enhanced
2020-01-02,Healthcare,0.21549047619047618,,5,23,True,vader_plain
2020-01-02,Industrials,0.08408,,5,13,True,vader_finance_enhanced
2020-01-02,Industrials,0.08408,,5,13,True,vader_plain
2020-01-02,Materials,0.18291666666666664,,3,7,True,vader_finance_enhanced
2020-01-02,Materials,0.18291666666666664,,3,7,True,vader_plain
2020-01-02,RealEstate,0.018100000000000005,,2,3,True,vader_finance_enhanced
2020-01-02,RealEstate,0.018100000000000005,,2,3,True,vader_plain
2020-01-02,Tech,0.07698871794871795,,4,25,True,vader_finance_enhanced
2020-01-02,Tech,0.07698871794871795,,4,25,True,vader_plain
2020-01-02,Utilities,0.6369,,1,1,True,vader_finance_enhanced
2020-01-02,Utilities,0.6369,,1,1,True,vader_plain
2020-01-03,Comm,0.135575,0.10897499999999999,2,3,True,vader_finance_enhanced
2020-01-03,Comm,0.135575,0.10897499999999999,2,3,True,vader_plain
2020-01-03,Consumer,-0.21779166666666666,-0.06894547619047618,4,10,True,vader_finance_enhanced
2020-01-03,Consumer,-0.21779166666666666,-0.06894547619047618,4,10,True,vader_plain
2020-01-03,Energy,-0.046189727272727285,0.19246166666666667,5,28,True,vader_finance_enhanced
2020-01-03,Energy,-0.046189727272727285,0.19246166666666667,5,28,True,vader_plain
2020-01-03,Financials,0.08409166666666668,0.11968000000000001,3,8,True,vader_finance_enhanced
2020-01-03,Financials,0.08409166666666668,0.10718533333333333,3,8,True,vader_plain
2020-01-03,Healthcare,0.2093875,0.21549047619047618,2,6,True,vader_finance_enhanced
2020-01-03,Healthcare,0.2093875,0.21549047619047618,2,6,True,vader_plain
2020-01-03,Industrials,-0.1561,0.08408,4,7,True,vader_finance_enhanced
2020-01-03,Industrials,-0.1561,0.08408,4,7,True,vader_plain
2020-01-03,Materials,-0.07075000000000001,0.18291666666666664,2,3,True,vader_finance_enhanced
2020-01-03,Materials,-0.07075000000000001,0.18291666666666664,2,3,True,vader_plain
2020-01-03,RealEstate,-0.06403333333333334,0.018100000000000005,3,5,True,vader_finance_enhanced
2020-01-03,RealEstate,-0.06403333333333334,0.018100000000000005,3,5,True,vader_plain
2020-01-03,Tech,0.09808526785714286,0.07698871794871795,4,17,True,vader_finance_enhanced
2020-01-03,Tech,0.09808526785714286,0.07698871794871795,4,17,True,vader_plain
2020-01-03,Utilities,0.17184999999999997,0.6369,2,4,True,vader_finance_enhanced
2020-01-03,Utilities,0.14085,0.6369,2,4,True,vader_plain
2020-01-06,Comm,0.1738097222222222,0.135575,3,16,True,vader_finance_enhanced
2020-01-06,Comm,0.1738097222222222,0.135575,3,16,True,vader_plain
2020-01-06,Consumer,0.11252431372549018,-0.21779166666666666,5,44,True,vader_finance_enhanced
2020-01-06,Consumer,0.10678931372549019,-0.21779166666666666,5,44,True,vader_plain
2020-01-06,Energy,0.08543969696969697,-0.046189727272727285,5,34,True,vader_finance_enhanced
2020-01-06,Energy,0.08543969696969697,-0.046189727272727285,5,34,True,vader_plain
2020-01-06,Financials,0.284306,0.08409166666666668,5,12,True,vader_finance_enhanced
2020-01-06,Financials,0.284306,0.08409166666666668,5,12,True,vader_plain
2020-01-06,Healthcare,0.32718,0.2093875,5,12,True,vader_finance_enhanced
2020-01-06,Healthcare,0.32718,0.2093875,5,12,True,vader_plain
2020-01-06,Industrials,0.0735287037037037,-0.1561,3,14,True,vader_finance_enhanced
2020-01-06,Industrials,0.0735287037037037,-0.1561,3,14,True,vader_plain
2020-01-06,Materials,-0.069765,-0.07075000000000001,4,9,True,vader_finance_enhanced
2020-01-06,Materials,-0.069765,-0.07075000000000001,4,9,True,vader_plain
2020-01-06,RealEstate,0.148,-0.06403333333333334,3,4,True,vader_finance_enhanced
2020-01-06,RealEstate,0.148,-0.06403333333333334,3,4,True,vader_plain
2020-01-06,Tech,-0.013116666666666676,0.09808526785714286,5,13,True,vader_finance_enhanced
2020-01-06,Tech,-0.013116666666666676,0.09808526785714286,5,13,True,vader_plain
2020-01-06,Utilities,0.011312500000000003,0.17184999999999997,4,6,True,vader_finance_enhanced
2020-01-06,Utilities,0.011312500000000003,0.14085,4,6,True,vader_plain
2020-01-07,Comm,0.29263333333333336,0.1738097222222222,3,5,True,vader_finance_enhanced
2020-01-07,Comm,0.29263333333333336,0.1738097222222222,3,5,True,vader_plain
2020-01-07,Consumer,0.1472385,0.11252431372549018,5,22,True,vader_finance_enhanced
2020-01-07,Consumer,0.1472385,0.10678931372549019,5,22,True,vader_plain
2020-01-07,Energy,0.07934999999999999,0.08543969696969697,3,12,True,vader_finance_enhanced
2020-01-07,Energy,0.07934999999999999,0.08543969696969697,3,12,True,vader_plain
2020-01-07,Financials,0.18116,0.284306,4,11,True,vader_finance_enhanced
2020-01-07,Financials,0.140525,0.284306,4,11,True,vader_plain
2020-01-07,Healthcare,0.10485733333333333,0.32718,5,15,True,vader_finance_enhanced
2020-01-07,Healthcare,0.10863733333333334,0.32718,5,15,True,vader_plain
2020-01-07,Industrials,0.030057142857142855,0.0735287037037037,4,13,True,vader_finance_enhanced
2020-01-07,Industrials,0.030057142857142855,0.0735287037037037,4,13,True,vader_plain
2020-01-07,Materials,0.12726666666666667,-0.069765,3,3,True,vader_finance_enhanced
2020-01-07,Materials,0.12726666666666667,-0.069765,3,3,True,vader_plain
2020-01-07,RealEstate,0.21075,0.148,2,2,True,vader_finance_enhanced
2020-01-07,RealEstate,0.0,0.148,2,2,True,vader_plain
2020-01-07,Tech,0.00910267857142857,-0.013116666666666676,4,21,True,vader_finance_enhanced
2020-01-07,Tech,0.00910267857142857,-0.013116666666666676,4,21,True,vader_plain
2020-01-07,Utilities,0.6369,0.011312500000000003,1,1,True,vader_finance_enhanced
2020-01-07,Utilities,0.6369,0.011312500000000003,1,1,True,vader_plain
2020-01-08,Comm,0.1929775,0.29263333333333336,4,20,True,vader_finance_enhanced
2020-01-08,Comm,0.1929775,0.29263333333333336,4,20,True,vader_plain
2020-01-08,Consumer,0.0717625,0.1472385,4,16,True,vader_finance_enhanced
2020-01-08,Consumer,0.0717625,0.1472385,4,16,True,vader_plain
2020-01-08,Energy,-0.055244999999999975,0.07934999999999999,5,17,True,vader_finance_enhanced
2020-01-08,Energy,-0.018874999999999986,0.07934999999999999,5,17,True,vader_plain
2020-01-08,Financials,0.4676833333333333,0.18116,3,4,True,vader_finance_enhanced
2020-01-08,Financials,0.4676833333333333,0.140525,3,4,True,vader_plain
2020-01-08,Healthcare,0.25715185185185185,0.10485733333333333,3,13,True,vader_finance_enhanced
2020-01-08,Healthcare,0.25715185185185185,0.10863733333333334,3,13,True,vader_plain
2020-01-08,Industrials,0.03428095238095238,0.030057142857142855,3,12,True,vader_finance_enhanced
2020-01-08,Industrials,0.020342857142857138,0.030057142857142855,3,12,True,vader_plain
2020-01-08,Materials,-0.09959999999999998,0.12726666666666667,2,6,True,vader_finance_enhanced
2020-01-08,Materials,-0.09959999999999998,0.12726666666666667,2,6,True,vader_plain
2020-01-08,RealEstate,-0.10079999999999999,0.21075,2,3,True,vader_finance_enhanced
2020-01-08,RealEstate,-0.10079999999999999,0.0,2,3,True,vader_plain
2020-01-08,Tech,0.087443125,0.00910267857142857,4,22,True,vader_finance_enhanced
2020-01-08,Tech,0.087443125,0.00910267857142857,4,22,True,vader_plain
2020-01-08,Utilities,0.27973333333333333,0.6369,3,3,True,vader_finance_enhanced
2020-01-08,Utilities,0.27973333333333333,0.6369,3,3,True,vader_plain
2020-01-09,Comm,0.16018,0.1929775,5,6,True,vader_finance_enhanced
2020-01-09,Comm,0.16018,0.1929775,5,6,True,vader_plain
2020-01-09,Consumer,0.3226348412698413,0.0717625,5,25,True,vader_finance_enhanced
2020-01-09,Consumer,0.2834562698412698,0.0717625,5,25,True,vader_plain
2020-01-09,Energy,0.10351000000000002,-0.055244999999999975,4,10,True,vader_finance_enhanced
2020-01-09,Energy,0.10351000000000002,-0.018874999999999986,4,10,True,vader_plain
2020-01-09,Financials,0.28223333333333334,0.4676833333333333,5,11,True,vader_finance_enhanced
2020-01-09,Financials,0.26152933333333334,0.4676833333333333,5,11,True,vader_plain
2020-01-09,Healthcare,0.29954444444444445,0.25715185185185185,3,8,True,vader_finance_enhanced
2020-01-09,Healthcare,0.15904444444444446,0.25715185185185185,3,8,True,vader_plain
2020-01-09,Industrials,0.033716666666666666,0.03428095238095238,5,9,True,vader_finance_enhanced
2020-01-09,Industrials,0.033716666666666666,0.020342857142857138,5,9,True,vader_plain
2020-01-09,Materials,0.04242222222222222,-0.09959999999999998,3,6,True,vader_finance_enhanced
2020-01-09,Materials,0.04242222222222222,-0.09959999999999998,3,6,True,vader_plain
2020-01-09,RealEstate,0.0,-0.10079999999999999,1,1,True,vader_finance_enhanced
2020-01-09,RealEstate,0.0,-0.10079999999999999,1,1,True,vader_plain
2020-01-09,Tech,0.126374,0.087443125,5,17,True,vader_finance_enhanced
2020-01-09,Tech,0.09154333333333334,0.087443125,5,17,True,vader_plain
2020-01-09,Utilities,0.074,0.27973333333333333,4,5,True,vader_finance_enhanced
2020-01-09,Utilities,0.074,0.27973333333333333,4,5,True,vader_plain
2020-01-10,Comm,0.03584583333333334,0.16018,4,8,True,vader_finance_enhanced
2020-01-10,Comm,0.03584583333333334,0.16018,4,8,True,vader_plain
2020-01-10,Consumer,0.004144000000000004,0.3226348412698413,5,15,True,vader_finance_enhanced
2020-01-10,Consumer,0.004144000000000004,0.2834562698412698,5,15,True,vader_plain
2020-01-10,Energy,0.07396200000000001,0.10351000000000002,5,15,True,vader_finance_enhanced
2020-01-10,Energy,0.07396200000000001,0.10351000000000002,5,15,True,vader_plain
2020-01-10,Financials,0.21935833333333332,0.28223333333333334,3,7,True,vader_finance_enhanced
2020-01-10,Financials,0.21935833333333332,0.26152933333333334,3,7,True,vader_plain
2020-01-10,Healthcare,0.24778000000000003,0.29954444444444445,5,12,True,vader_finance_enhanced
2020-01-10,Healthcare,0.24778000000000003,0.15904444444444446,5,12,True,vader_plain
2020-01-10,Industrials,0.09254999999999998,0.033716666666666666,3,8,True,vader_finance_enhanced
2020-01-10,Industrials,0.09254999999999998,0.033716666666666666,3,8,True,vader_plain
2020-01-10,Materials,-0.10715,0.04242222222222222,4,4,True,vader_finance_enhanced
2020-01-10,Materials,-0.10715,0.04242222222222222,4,4,True,vader_plain
2020-01-10,RealEstate,-0.08412,0.0,5,6,True,vader_finance_enhanced
2020-01-10,RealEstate,-0.08412,0.0,5,6,True,vader_plain
2020-01-10,Tech,0.30686583333333334,0.126374,4,21,True,vader_finance_enhanced
2020-01-10,Tech,0.30686583333333334,0.09154333333333334,4,21,True,vader_plain
2020-01-10,Utilities,0.15612083333333332,0.074,4,7,True,vader_finance_enhanced
2020-01-10,Utilities,0.15612083333333332,0.074,4,7,True,vader_plain
2020-01-13,Comm,0.0015479166666666697,0.03584583333333334,2,14,True,vader_finance_enhanced
2020-01-13,Comm,0.0015479166666666697,0.03584583333333334,2,14,True,vader_plain
2020-01-13,Consumer,0.08908528571428571,0.004144000000000004,5,29,True,vader_finance_enhanced
2020-01-13,Consumer,0.08908528571428571,0.004144000000000004,5,29,True,vader_plain
2020-01-13,Energy,0.13454349999999998,0.07396200000000001,5,19,True,vader_finance_enhanced
2020-01-13,Energy,0.13454349999999998,0.07396200000000001,5,19,True,vader_plain
2020-01-13,Financials,0.19619,0.21935833333333332,5,33,True,vader_finance_enhanced
2020-01-13,Financials,0.19619,0.21935833333333332,5,33,True,vader_plain
2020-01-13,Healthcare,0.13385750000000002,0.24778000000000003,5,24,True,vader_finance_enhanced
2020-01-13,Healthcare,0.13385750000000002,0.24778000000000003,5,24,True,vader_plain
2020-01-13,Industrials,0.07404583333333334,0.09254999999999998,4,10,True,vader_finance_enhanced
2020-01-13,Industrials,0.07404583333333334,0.09254999999999998,4,10,True,vader_plain
2020-01-13,Materials,0.32985,-0.10715,2,4,True,vader_finance_enhanced
2020-01-13,Materials,0.32985,-0.10715,2,4,True,vader_plain
2020-01-13,RealEstate,0.2394666666666667,-0.08412,1,3,True,vader_finance_enhanced
2020-01-13,RealEstate,0.2394666666666667,-0.08412,1,3,True,vader_plain
2020-01-13,Tech,0.22115841666666664,0.30686583333333334,5,39,True,vader_finance_enhanced
2020-01-13,Tech,0.20091575,0.30686583333333334,5,39,True,vader_plain
2020-01-13,Utilities,0.006599999999999999,0.15612083333333332,4,6,True,vader_finance_enhanced
2020-01-13,Utilities,0.006599999999999999,0.15612083333333332,4,6,True,vader_plain
2020-01-14,Comm,0.13533333333333333,0.0015479166666666697,2,4,True,vader_finance_enhanced
2020-01-14,Comm,0.0863,0.0015479166666666697,2,4,True,vader_plain
2020-01-14,Consumer,0.03740666666666667,0.08908528571428571,5,19,True,vader_finance_enhanced
2020-01-14,Consumer,0.042910000000000004,0.08908528571428571,5,19,True,vader_plain
2020-01-14,Energy,0.19976833333333333,0.13454349999999998,5,23,True,vader_finance_enhanced
2020-01-14,Energy,0.2138183333333333,0.13454349999999998,5,23,True,vader_plain
2020-01-14,Financials,0.04010928571428572,0.19619,5,38,True,vader_finance_enhanced
2020-01-14,Financials,0.035565476190476196,0.19619,5,38,True,vader_plain
2020-01-14,Healthcare,0.32362499999999994,0.13385750000000002,4,9,True,vader_finance_enhanced
2020-01-14,Healthcare,0.32362499999999994,0.13385750000000002,4,9,True,vader_plain
2020-01-14,Industrials,0.17288499999999998,0.07404583333333334,3,10,True,vader_finance_enhanced
2020-01-14,Industrials,0.14943833333333334,0.07404583333333334,3,10,True,vader_plain
2020-01-14,Materials,0.15355,0.32985,2,4,True,vader_finance_enhanced
2020-01-14,Materials,0.041999999999999996,0.32985,2,4,True,vader_plain
2020-01-14,RealEstate,0.148,0.2394666666666667,1,2,True,vader_finance_enhanced
2020-01-14,RealEstate,0.148,0.2394666666666667,1,2,True,vader_plain
2020-01-14,Tech,0.22985333333333333,0.22115841666666664,3,12,True,vader_finance_enhanced
2020-01-14,Tech,0.22985333333333333,0.20091575,3,12,True,vader_plain
2020-01-14,Utilities,0.2927166666666667,0.006599999999999999,3,5,True,vader_finance_enhanced
2020-01-14,Utilities,0.2927166666666667,0.006599999999999999,3,5,True,vader_plain
2020-01-15,Comm,0.0006972222222222194,0.13533333333333333,3,9,True,vader_finance_enhanced
2020-01-15,Comm,0.0006972222222222194,0.0863,3,9,True,vader_plain
2020-01-15,Consumer,0.12414047619047619,0.03740666666666667,4,27,True,vader_finance_enhanced
2020-01-15,Consumer,0.11932547619047619,0.042910000000000004,4,27,True,vader_plain
2020-01-15,Energy,0.15109666666666666,0.19976833333333333,5,13,True,vader_finance_enhanced
2020-01-15,Energy,0.08600666666666665,0.2138183333333333,5,13,True,vader_plain
2020-01-15,Financials,0.08338025396825396,0.04010928571428572,5,36,True,vader_finance_enhanced
2020-01-15,Financials,0.06089596825396826,0.035565476190476196,5,36,True,vader_plain
2020-01-15,Healthcare,0.22993333333333332,0.32362499999999994,3,12,True,vader_finance_enhanced
2020-01-15,Healthcare,0.22993333333333332,0.32362499999999994,3,12,True,vader_plain
2020-01-15,Industrials,-0.09173124999999997,0.17288499999999998,4,10,True,vader_finance_enhanced
2020-01-15,Industrials,-0.09173124999999997,0.14943833333333334,4,10,True,vader_plain
2020-01-15,Materials,0.17298333333333335,0.15355,2,4,True,vader_finance_enhanced
2020-01-15,Materials,0.17298333333333335,0.041999999999999996,2,4,True,vader_plain
2020-01-15,RealEstate,0.0252875,0.148,2,7,True,vader_finance_enhanced
2020-01-15,RealEstate,0.0252875,0.148,2,7,True,vader_plain
2020-01-15,Tech,0.023857,0.22985333333333333,5,24,True,vader_finance_enhanced
2020-01-15,Tech,0.018463666666666666,0.22985333333333333,5,24,True,vader_plain
2020-01-15,Utilities,0.11571250000000001,0.2927166666666667,4,10,True,vader_finance_enhanced
2020-01-15,Utilities,0.11571250000000001,0.2927166666666667,4,10,True,vader_plain
2020-01-16,Comm,0.1423625,0.0006972222222222194,4,17,True,vader_finance_enhanced
2020-01-16,Comm,0.1423625,0.0006972222222222194,4,17,True,vader_plain
2020-01-16,Consumer,0.22151928571428572,0.12414047619047619,4,19,True,vader_finance_enhanced
2020-01-16,Consumer,0.22151928571428572,0.11932547619047619,4,19,True,vader_plain
2020-01-16,Energy,0.17142380952380953,0.15109666666666666,3,13,True,vader_finance_enhanced
2020-01-16,Energy,0.17142380952380953,0.08600666666666665,3,13,True,vader_plain
2020-01-16,Financials,0.16344246153846154,0.08338025396825396,5,46,True,vader_finance_enhanced
2020-01-16,Financials,0.14342895726495727,0.06089596825396826,5,46,True,vader_plain
2020-01-16,Healthcare,0.12518125000000002,0.22993333333333332,4,8,True,vader_finance_enhanced
2020-01-16,Healthcare,0.12518125000000002,0.22993333333333332,4,8,True,vader_plain
2020-01-16,Industrials,0.2856666666666667,-0.09173124999999997,2,4,True,vader_finance_enhanced
2020-01-16,Industrials,0.2856666666666667,-0.09173124999999997,2,4,True,vader_plain
2020-01-16,Materials,0.1101,0.17298333333333335,4,4,True,vader_finance_enhanced
2020-01-16,Materials,0.1101,0.17298333333333335,4,4,True,vader_plain
2020-01-16,RealEstate,0.24766666666666667,0.0252875,3,3,True,vader_finance_enhanced
2020-01-16,RealEstate,0.24766666666666667,0.0252875,3,3,True,vader_plain
2020-01-16,Tech,0.26672222222222225,0.023857,4,19,True,vader_finance_enhanced
2020-01-16,Tech,0.22213055555555555,0.018463666666666666,4,19,True,vader_plain
2020-01-16,Utilities,0.15306041666666667,0.11571250000000001,4,11,True,vader_finance_enhanced
2020-01-16,Utilities,0.15306041666666667,0.11571250000000001,4,11,True,vader_plain
2020-01-17,Comm,0.0634,0.1423625,3,8,True,vader_finance_enhanced
2020-01-17,Comm,0.0634,0.1423625,3,8,True,vader_plain
2020-01-17,Consumer,0.08010533333333332,0.22151928571428572,5,23,True,vader_finance_enhanced
2020-01-17,Consumer,0.08010533333333332,0.22151928571428572,5,23,True,vader_plain
2020-01-17,Energy,0.15744055555555556,0.17142380952380953,4,31,True,vader_finance_enhanced
2020-01-17,Energy,0.14109055555555555,0.17142380952380953,4,31,True,vader_plain
2020-01-17,Financials,0.11717999999999999,0.16344246153846154,5,17,True,vader_finance_enhanced
2020-01-17,Financials,0.11717999999999999,0.14342895726495727,5,17,True,vader_plain
2020-01-17,Healthcare,0.20040555555555553,0.12518125000000002,3,11,True,vader_finance_enhanced
2020-01-17,Healthcare,0.20040555555555553,0.12518125000000002,3,11,True,vader_plain
2020-01-17,Industrials,0.2592416666666667,0.2856666666666667,4,12,True,vader_finance_enhanced
2020-01-17,Industrials,0.23608333333333334,0.2856666666666667,4,12,True,vader_plain
2020-01-17,Materials,0.31393333333333334,0.1101,3,5,True,vader_finance_enhanced
2020-01-17,Materials,0.31393333333333334,0.1101,3,5,True,vader_plain
2020-01-17,RealEstate,0.18714999999999998,0.24766666666666667,2,3,True,vader_finance_enhanced
2020-01-17,RealEstate,0.18714999999999998,0.24766666666666667,2,3,True,vader_plain
2020-01-17,Tech,0.09682328504828505,0.26672222222222225,5,38,True,vader_finance_enhanced
2020-01-17,Tech,0.07141555777555778,0.22213055555555555,5,38,True,vader_plain
2020-01-17,Utilities,0.15105022222222222,0.15306041666666667,5,17,True,vader_finance_enhanced
2020-01-17,Utilities,0.15105022222222222,0.15306041666666667,5,17,True,vader_plain
2020-01-21,Comm,-0.027549999999999998,0.0634,4,19,True,vader_finance_enhanced
2020-01-21,Comm,-0.027549999999999998,0.0634,4,19,True,vader_plain
2020-01-21,Consumer,0.07582401515151516,0.08010533333333332,5,51,True,vader_finance_enhanced
2020-01-21,Consumer,0.07009310606060606,0.08010533333333332,5,51,True,vader_plain
2020-01-21,Energy,0.1840869642857143,0.15744055555555556,4,28,True,vader_finance_enhanced
2020-01-21,Energy,0.13746714285714287,0.14109055555555555,4,28,True,vader_plain
2020-01-21,Financials,0.17329333333333335,0.11717999999999999,5,29,True,vader_finance_enhanced
2020-01-21,Financials,0.19930555555555557,0.11717999999999999,5,29,True,vader_plain
2020-01-21,Healthcare,0.1327240476190476,0.20040555555555553,5,21,True,vader_finance_enhanced
2020-01-21,Healthcare,0.09057404761904761,0.20040555555555553,5,21,True,vader_plain
2020-01-21,Industrials,0.12154628571428572,0.2592416666666667,5,16,True,vader_finance_enhanced
2020-01-21,Industrials,0.1046862857142857,0.23608333333333334,5,16,True,vader_plain
2020-01-21,Materials,0.012607499999999997,0.31393333333333334,4,11,True,vader_finance_enhanced
2020-01-21,Materials,0.012607499999999997,0.31393333333333334,4,11,True,vader_plain
2020-01-21,RealEstate,0.08384444444444444,0.18714999999999998,3,7,True,vader_finance_enhanced
2020-01-21,RealEstate,0.08384444444444444,0.18714999999999998,3,7,True,vader_plain
2020-01-21,Tech,0.057733333333333345,0.09682328504828505,5,44,True,vader_finance_enhanced
2020-01-21,Tech,0.017946666666666677,0.07141555777555778,5,44,True,vader_plain
2020-01-21,Utilities,0.17614000000000002,0.15105022222222222,5,15,True,vader_finance_enhanced
2020-01-21,Utilities,0.17614000000000002,0.15105022222222222,5,15,True,vader_plain
2020-01-22,Comm,0.18275,-0.027549999999999998,3,4,True,vader_finance_enhanced
2020-01-22,Comm,0.18275,-0.027549999999999998,3,4,True,vader_plain
2020-01-22,Consumer,0.08442657142857143,0.07582401515151516,5,32,True,vader_finance_enhanced
2020-01-22,Consumer,0.08442657142857143,0.07009310606060606,5,32,True,vader_plain
2020-01-22,Energy,0.153875,0.1840869642857143,4,11,True,vader_finance_enhanced
2020-01-22,Energy,0.11271666666666667,0.13746714285714287,4,11,True,vader_plain
2020-01-22,Financials,0.02551666666666667,0.17329333333333335,3,4,True,vader_finance_enhanced
2020-01-22,Financials,0.02551666666666667,0.19930555555555557,3,4,True,vader_plain
2020-01-22,Healthcare,0.07989895833333333,0.1327240476190476,4,13,True,vader_finance_enhanced
2020-01-22,Healthcare,0.07055520833333334,0.09057404761904761,4,13,True,vader_plain
2020-01-22,Industrials,-0.023519047619047617,0.12154628571428572,3,12,True,vader_finance_enhanced
2020-01-22,Industrials,-0.023519047619047617,0.1046862857142857,3,12,True,vader_plain
2020-01-22,Materials,-0.09866666666666667,0.012607499999999997,3,4,True,vader_finance_enhanced
2020-01-22,Materials,-0.09866666666666667,0.012607499999999997,3,4,True,vader_plain
2020-01-22,RealEstate,0.055400000000000005,0.08384444444444444,3,7,True,vader_finance_enhanced
2020-01-22,RealEstate,0.017166666666666667,0.08384444444444444,3,7,True,vader_plain
2020-01-22,Tech,0.185395,0.057733333333333345,4,14,True,vader_finance_enhanced
2020-01-22,Tech,0.185395,0.017946666666666677,4,14,True,vader_plain
2020-01-22,Utilities,0.16193645833333334,0.17614000000000002,4,18,True,vader_finance_enhanced
2020-01-22,Utilities,0.132628125,0.17614000000000002,4,18,True,vader_plain
2020-01-23,Comm,0.198674,0.18275,5,22,True,vader_finance_enhanced
2020-01-23,Comm,0.17530257142857142,0.18275,5,22,True,vader_plain
2020-01-23,Consumer,0.12347166666666669,0.08442657142857143,5,22,True,vader_finance_enhanced
2020-01-23,Consumer,0.12958566666666668,0.08442657142857143,5,22,True,vader_plain
2020-01-23,Energy,0.04471333333333332,0.153875,5,17,True,vader_finance_enhanced
2020-01-23,Energy,0.06157333333333333,0.11271666666666667,5,17,True,vader_plain
2020-01-23,Financials,0.032470000000000006,0.02551666666666667,5,14,True,vader_finance_enhanced
2020-01-23,Financials,0.032470000000000006,0.02551666666666667,5,14,True,vader_plain
2020-01-23,Healthcare,0.020309999999999998,0.07989895833333333,5,20,True,vader_finance_enhanced
2020-01-23,Healthcare,0.020309999999999998,0.07055520833333334,5,20,True,vader_plain
2020-01-23,Industrials,0.03699404761904762,-0.023519047619047617,4,14,True,vader_finance_enhanced
2020-01-23,Industrials,0.03699404761904762,-0.023519047619047617,4,14,True,vader_plain
2020-01-23,Materials,0.09407,-0.09866666666666667,5,9,True,vader_finance_enhanced
2020-01-23,Materials,0.09407,-0.09866666666666667,5,9,True,vader_plain
2020-01-23,RealEstate,0.314,0.055400000000000005,3,4,True,vader_finance_enhanced
2020-01-23,RealEstate,0.314,0.017166666666666667,3,4,True,vader_plain
2020-01-23,Tech,0.0394937037037037,0.185395,5,36,True,vader_finance_enhanced
2020-01-23,Tech,0.03489592592592593,0.185395,5,36,True,vader_plain
2020-01-23,Utilities,0.0043,0.16193645833333334,4,8,True,vader_finance_enhanced
2020-01-23,Utilities,-0.035124999999999997,0.132628125,4,8,True,vader_plain
2020-01-24,Comm,0.13033098484848482,0.198674,4,24,True,vader_finance_enhanced
2020-01-24,Comm,0.13886280303030302,0.17530257142857142,4,24,True,vader_plain
2020-01-24,Consumer,0.08374730769230769,0.12347166666666669,5,23,True,vader_finance_enhanced
2020-01-24,Consumer,0.07866423076923076,0.12958566666666668,5,23,True,vader_plain
2020-01-24,Energy,0.18136166666666667,0.04471333333333332,5,14,True,vader_finance_enhanced
2020-01-24,Energy,0.18136166666666667,0.06157333333333333,5,14,True,vader_plain
2020-01-24,Financials,-0.09515,0.032470000000000006,3,6,True,vader_finance_enhanced
2020-01-24,Financials,-0.044199999999999996,0.032470000000000006,3,6,True,vader_plain
2020-01-24,Healthcare,0.2246453333333333,0.020309999999999998,5,14,True,vader_finance_enhanced
2020-01-24,Healthcare,0.2246453333333333,0.020309999999999998,5,14,True,vader_plain
2020-01-24,Industrials,0.08224222222222223,0.03699404761904762,3,11,True,vader_finance_enhanced
2020-01-24,Industrials,0.08224222222222223,0.03699404761904762,3,11,True,vader_plain
2020-01-24,Materials,0.14948,0.09407,3,11,True,vader_finance_enhanced
2020-01-24,Materials,0.14948,0.09407,3,11,True,vader_plain
2020-01-24,RealEstate,0.0903,0.314,2,5,True,vader_finance_enhanced
2020-01-24,RealEstate,0.0903,0.314,2,5,True,vader_plain
2020-01-24,Tech,0.06793333333333333,0.0394937037037037,5,46,True,vader_finance_enhanced
2020-01-24,Tech,0.06600430107526882,0.03489592592592593,5,46,True,vader_plain
2020-01-24,Utilities,0.1914903529411765,0.0043,5,28,True,vader_finance_enhanced
2020-01-24,Utilities,0.19892800000000002,-0.035124999999999997,5,28,True,vader_plain
2020-01-27,Comm,-0.035275,0.13033098484848482,4,20,True,vader_finance_enhanced
2020-01-27,Comm,-0.0454159090909091,0.13886280303030302,4,20,True,vader_plain
2020-01-27,Consumer,0.042114444444444454,0.08374730769230769,5,42,True,vader_finance_enhanced
2020-01-27,Consumer,0.03644111111111111,0.07866423076923076,5,42,True,vader_plain
2020-01-27,Energy,0.04191166666666666,0.18136166666666667,5,22,True,vader_finance_enhanced
2020-01-27,Energy,0.04191166666666666,0.18136166666666667,5,22,True,vader_plain
2020-01-27,Financials,0.1302,-0.09515,3,5,True,vader_finance_enhanced
2020-01-27,Financials,-0.05713333333333332,-0.044199999999999996,3,5,True,vader_plain
2020-01-27,Healthcare,0.2709377777777778,0.2246453333333333,5,23,True,vader_finance_enhanced
2020-01-27,Healthcare,0.2709377777777778,0.2246453333333333,5,23,True,vader_plain
2020-01-27,Industrials,0.06335666666666666,0.08224222222222223,5,18,True,vader_finance_enhanced
