rebalance_date,effective_date,fund_id,ticker,asset_class,sector,weight,estimation_end,rank
2023-12-01,2023-12-04,equity_min_variance,ABT,equity,Healthcare,2.8462546413365806e-18,2023-12-01,25
2023-12-01,2023-12-04,equity_min_variance,CMCSA,equity,Comm,1.5865086767970697e-18,2023-12-01,26
2023-12-01,2023-12-04,equity_min_variance,NEE,equity,Utilities,1.3184456298670104e-18,2023-12-01,27
2023-12-01,2023-12-04,equity_min_variance,NUE,equity,Materials,1.2982757665234683e-20,2023-12-01,28
2023-12-01,2023-12-04,equity_min_variance,ADBE,equity,Tech,0.0,2023-12-01,29
2023-12-01,2023-12-04,equity_min_variance,CAT,equity,Industrials,0.0,2023-12-01,30
2023-12-01,2023-12-04,equity_min_variance,CCI,equity,RealEstate,0.0,2023-12-01,31
2023-12-01,2023-12-04,equity_min_variance,COP,equity,Energy,0.0,2023-12-01,32
2023-12-01,2023-12-04,equity_min_variance,DD,equity,Materials,0.0,2023-12-01,33
2023-12-01,2023-12-04,equity_min_variance,DIS,equity,Consumer,0.0,2023-12-01,34
2023-12-01,2023-12-04,equity_min_variance,DOW,equity,Materials,0.0,2023-12-01,35
2023-12-01,2023-12-04,equity_min_variance,GE,equity,Industrials,0.0,2023-12-01,36
2023-12-01,2023-12-04,equity_min_variance,GS,equity,Financials,0.0,2023-12-01,37
2023-12-01,2023-12-04,equity_min_variance,INTC,equity,Tech,0.0,2023-12-01,38
2023-12-01,2023-12-04,equity_min_variance,MS,equity,Financials,0.0,2023-12-01,39
2023-12-01,2023-12-04,equity_min_variance,NKE,equity,Consumer,0.0,2023-12-01,40
2023-12-01,2023-12-04,equity_min_variance,NVDA,equity,Tech,0.0,2023-12-01,41
2023-12-01,2023-12-04,equity_min_variance,PLD,equity,RealEstate,0.0,2023-12-01,42
2023-12-01,2023-12-04,equity_min_variance,SBUX,equity,Consumer,0.0,2023-12-01,43
2023-12-01,2023-12-04,equity_min_variance,SHW,equity,Materials,0.0,2023-12-01,44
2023-12-01,2023-12-04,equity_min_variance,SLB,equity,Energy,0.0,2023-12-01,45
2023-12-01,2023-12-04,equity_min_variance,TMUS,equity,Comm,0.0,2023-12-01,46
2023-12-01,2023-12-04,equity_min_variance,USB,equity,Financials,0.0,2023-12-01,47
2023-12-01,2023-12-04,equity_min_variance,V,equity,Financials,0.0,2023-12-01,48
2023-12-01,2023-12-04,equity_min_variance,WFC,equity,Financials,0.0,2023-12-01,49
2023-12-01,2023-12-04,equity_min_variance,XOM,equity,Energy,0.0,2023-12-01,50
2023-12-01,2023-12-04,equity_risk_parity,WMT,equity,Consumer,0.03649190935410545,2023-12-01,1
2023-12-01,2023-12-04,equity_risk_parity,GILD,equity,Healthcare,0.033330150872383175,2023-12-01,2
2023-12-01,2023-12-04,equity_risk_parity,MRK,equity,Healthcare,0.03211150135344192,2023-12-01,3
2023-12-01,2023-12-04,equity_risk_parity,NEM,equity,Materials,0.032096728987337064,2023-12-01,4
2023-12-01,2023-12-04,equity_risk_parity,EA,equity,Comm,0.030658057626966967,2023-12-01,5
2023-12-01,2023-12-04,equity_risk_parity,ABBV,equity,Healthcare,0.029793632169528086,2023-12-01,6
2023-12-01,2023-12-04,equity_risk_parity,AMGN,equity,Healthcare,0.026608734478700807,2023-12-01,7
2023-12-01,2023-12-04,equity_risk_parity,TTWO,equity,Comm,0.02606894267001628,2023-12-01,8
2023-12-01,2023-12-04,equity_risk_parity,KO,equity,Consumer,0.025287569521061832,2023-12-01,9
2023-12-01,2023-12-04,equity_risk_parity,AEP,equity,Utilities,0.02500357952811663,2023-12-01,10
2023-12-01,2023-12-04,equity_risk_parity,PSA,equity,RealEstate,0.024729175011309588,2023-12-01,11
2023-12-01,2023-12-04,equity_risk_parity,T,equity,Comm,0.023499051134280854,2023-12-01,12
2023-12-01,2023-12-04,equity_risk_parity,TMUS,equity,Comm,0.02326830359771065,2023-12-01,13
2023-12-01,2023-12-04,equity_risk_parity,ABT,equity,Healthcare,0.02273300336320316,2023-12-01,14
2023-12-01,2023-12-04,equity_risk_parity,DUK,equity,Utilities,0.02238832146100256,2023-12-01,15
2023-12-01,2023-12-04,equity_risk_parity,UPS,equity,Industrials,0.021767444197317427,2023-12-01,16
2023-12-01,2023-12-04,equity_risk_parity,MMM,equity,Industrials,0.021614197640440157,2023-12-01,17
2023-12-01,2023-12-04,equity_risk_parity,D,equity,Utilities,0.021549165374705616,2023-12-01,18
2023-12-01,2023-12-04,equity_risk_parity,SO,equity,Utilities,0.020567627562474707,2023-12-01,19
2023-12-01,2023-12-04,equity_risk_parity,CMCSA,equity,Comm,0.020501582229485813,2023-12-01,20
2023-12-01,2023-12-04,equity_risk_parity,NEE,equity,Utilities,0.0200402899011747,2023-12-01,21
2023-12-01,2023-12-04,equity_risk_parity,SHW,equity,Materials,0.01975920349522817,2023-12-01,22
2023-12-01,2023-12-04,equity_risk_parity,CCI,equity,RealEstate,0.019617188759953358,2023-12-01,23
2023-12-01,2023-12-04,equity_risk_parity,AMT,equity,RealEstate,0.018744542016405172,2023-12-01,24
2023-12-01,2023-12-04,equity_risk_parity,O,equity,RealEstate,0.018153439131770498,2023-12-01,25
2023-12-01,2023-12-04,equity_risk_parity,V,equity,Financials,0.017965900361075902,2023-12-01,26
2023-12-01,2023-12-04,equity_risk_parity,CAT,equity,Industrials,0.017942451532149104,2023-12-01,27
2023-12-01,2023-12-04,equity_risk_parity,NKE,equity,Consumer,0.017883411542598072,2023-12-01,28
2023-12-01,2023-12-04,equity_risk_parity,XOM,equity,Energy,0.0176635093701971,2023-12-01,29
2023-12-01,2023-12-04,equity_risk_parity,DIS,equity,Consumer,0.01735620899781338,2023-12-01,30
2023-12-01,2023-12-04,equity_risk_parity,SBUX,equity,Consumer,0.017203070770344768,2023-12-01,31
2023-12-01,2023-12-04,equity_risk_parity,ADBE,equity,Tech,0.01714365067685864,2023-12-01,32
2023-12-01,2023-12-04,equity_risk_parity,PLD,equity,RealEstate,0.01670451854865398,2023-12-01,33
2023-12-01,2023-12-04,equity_risk_parity,INTC,equity,Tech,0.01594526149108124,2023-12-01,34
2023-12-01,2023-12-04,equity_risk_parity,DD,equity,Materials,0.01574035028578542,2023-12-01,35
2023-12-01,2023-12-04,equity_risk_parity,CVX,equity,Energy,0.01563077253025354,2023-12-01,36
2023-12-01,2023-12-04,equity_risk_parity,GS,equity,Financials,0.015616782456987588,2023-12-01,37
2023-12-01,2023-12-04,equity_risk_parity,QCOM,equity,Tech,0.015431711979288084,2023-12-01,38
2023-12-01,2023-12-04,equity_risk_parity,GE,equity,Industrials,0.015216154649391432,2023-12-01,39
2023-12-01,2023-12-04,equity_risk_parity,NUE,equity,Materials,0.015066035564395262,2023-12-01,40
2023-12-01,2023-12-04,equity_risk_parity,DOW,equity,Materials,0.014678879665034372,2023-12-01,41
2023-12-01,2023-12-04,equity_risk_parity,USB,equity,Financials,0.014614578431536959,2023-12-01,42
2023-12-01,2023-12-04,equity_risk_parity,AMD,equity,Tech,0.014270160326440266,2023-12-01,43
2023-12-01,2023-12-04,equity_risk_parity,WFC,equity,Financials,0.014155683232940528,2023-12-01,44
2023-12-01,2023-12-04,equity_risk_parity,MS,equity,Financials,0.013978474240030698,2023-12-01,45
2023-12-01,2023-12-04,equity_risk_parity,COP,equity,Energy,0.013846460474202325,2023-12-01,46
2023-12-01,2023-12-04,equity_risk_parity,SLB,equity,Energy,0.01336726704065672,2023-12-01,47
2023-12-01,2023-12-04,equity_risk_parity,NVDA,equity,Tech,0.013087181692250574,2023-12-01,48
2023-12-01,2023-12-04,equity_risk_parity,BA,equity,Industrials,0.01190396852544274,2023-12-01,49
2023-12-01,2023-12-04,equity_risk_parity,OXY,equity,Energy,0.011204214176470613,2023-12-01,50
